,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.7517433363292418,0.6184192545719969,0.6960054787216146
0.2,0.7648281505115373,0.6603156764746444,0.7196212625175797
0.3,0.7516112334380816,0.6553196364672519,0.7129234762823817
0.4,0.7582684471568201,0.6728782295071817,0.7255559033516816
0.5,0.7594144621510215,0.6726397139060529,0.7252864308219341
0.6,0.7590958688006315,0.6731408253702886,0.7255987898046624
0.7,0.7477821360460128,0.655383364090267,0.7098798331298134
0.7999999999999999,0.7125728872457024,0.5964102193101627,0.6583461172525099
0.8999999999999999,0.7138570660428124,0.5939787158877301,0.6560403235290602
0.9999999999999999,0.6941384296232487,0.5438983182514977,0.6145366951641276
1.0999999999999999,0.6700635178389239,0.47464803816030826,0.5584077877698593
1.2,0.6557986545762613,0.4423926237075936,0.5336201187024011
1.3,0.6480855537641391,0.41690020366817065,0.5122518796221983
1.4,0.6460318843363535,0.4017716397952938,0.499045309627271
1.5,0.6432329020870465,0.4037570807717046,0.5014809094419528
1.5999999999999999,0.6352011132578896,0.391201909673979,0.4911459296286838
1.7,0.6239062251544383,0.3516555777191023,0.4599947127873027
1.8,0.6145080533025904,0.332511788341302,0.44432322205826336
1.9,0.6124190360811429,0.32723043642394223,0.44006270593331687
2.0,0.6112953457795942,0.32742146554393703,0.4407265764966756
