,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.7672543401249023,0.6789226591576177,0.7341626433225169
0.2,0.7704511818400055,0.6928111523771325,0.7438064806080233
0.3,0.7641967579851064,0.684288542581499,0.7356753914821228
0.4,0.7646841803710501,0.6848190573863098,0.7361302121237082
0.5,0.7546225995675425,0.6754039416793509,0.7275943478035777
0.6,0.7247562448218317,0.6186618515134237,0.6769954506452955
0.7,0.7096473685028939,0.581513379977551,0.6455836836774088
0.7999999999999999,0.7086634610313589,0.5707264214175297,0.6369029027398787
0.8999999999999999,0.7059005190957414,0.5703079345015368,0.636655949977002
0.9999999999999999,0.6670151222096603,0.473633565458714,0.557835898415048
1.0999999999999999,0.6553417010329464,0.4384807443891901,0.5294955044267051
1.2,0.6521998172651795,0.4278063556845735,0.5217012328134809
1.3,0.6485401827103147,0.4142652592381529,0.5103515786647175
1.4,0.6397805120832226,0.3981167134773471,0.4983865300019909
1.5,0.6397197078755377,0.3916299131344974,0.4922459488647286
1.5999999999999999,0.6341612728440792,0.37766160856972475,0.48247991059343137
1.7,0.6226438017889401,0.3532096161945248,0.46245025760795105
1.8,0.6081524415011407,0.3130024099521266,0.42834822321889704
1.9,0.5997822778212363,0.30121880634628684,0.4203800709915474
2.0,0.6046296876947124,0.3205359982399642,0.4370561691996228
