,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.7694356815358269,0.6821373195091239,0.7367019625087226
0.2,0.7628526555077929,0.6825188940597462,0.734295802601405
0.3,0.763458054240935,0.6844847808015834,0.7359150844534519
0.4,0.7657700290123434,0.6869320744022471,0.7375375752963867
0.5,0.7466473467612256,0.6435696215299249,0.6990069595890998
0.6,0.7079973286915252,0.561319957667423,0.6283396987818072
0.7,0.6953959870973906,0.5218811956047751,0.5963231779058576
0.7999999999999999,0.6862358832974409,0.49411786266147,0.5725904584812335
0.8999999999999999,0.6842526900124707,0.49153354806149036,0.570459564473968
0.9999999999999999,0.6660697963281135,0.4624495194744433,0.5494754038577152
1.0999999999999999,0.6602123580290941,0.4274695015929212,0.520554654203361
1.2,0.6631623897998941,0.44771191259063053,0.537852019241498
1.3,0.6532899229185264,0.4117879225942053,0.5073405263035077
1.4,0.6483751293354755,0.4070766547546855,0.5050780517902448
1.5,0.6276372084329841,0.3524674648464361,0.46047267143184184
1.5999999999999999,0.6275515953828245,0.35418321232378014,0.46190892337713085
1.7,0.616208183183638,0.33164516242656306,0.4444400441647993
1.8,0.6240530815603563,0.34343154918812524,0.4529035309844521
1.9,0.6039987572369273,0.30040438232708666,0.41926002271116614
2.0,0.5978148862641182,0.2872642478921296,0.408039979386277
