,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.7413973566933322,0.587755976483087,0.6737307026265034
0.2,0.7643292559787763,0.6805765402181743,0.7327236811705449
0.3,0.7641121455198325,0.68180519790993,0.7336518151778747
0.4,0.763060440646645,0.6832102592954524,0.7346651698663481
0.5,0.7665419713670589,0.6853699901990372,0.7362359377907048
0.6,0.7378967542094186,0.6290140238235572,0.6861715106409785
0.7,0.7262905907350694,0.5984743898349288,0.6593128305781426
0.7999999999999999,0.6909199548571212,0.5171411348011085,0.5924521087759672
0.8999999999999999,0.6869893610542932,0.512058528847613,0.5888047072931409
0.9999999999999999,0.6733431713160855,0.46967348695969524,0.5533262644516869
1.0999999999999999,0.6742413426134405,0.4689706831444822,0.5525768588707787
1.2,0.6749026608485024,0.4763237947205763,0.5585993719167665
1.3,0.6581546666519306,0.44221916984288845,0.5333786855271251
1.4,0.641757616534146,0.39574943814270797,0.4940982012735842
1.5,0.6284647498735823,0.38075002775712874,0.48446178151543434
1.5999999999999999,0.6089004020017509,0.3314593367175748,0.44502747288226185
1.7,0.6224631575617315,0.3639876188815919,0.47132452529984376
1.8,0.6083693511444916,0.31599017329851375,0.4323381406837119
1.9,0.6049380316840671,0.31071777994173216,0.42725020406760417
2.0,0.6028234546428605,0.30502525642694334,0.42292794910368314
