,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.7434464268292967,0.5986250789866958,0.680695869370848
0.2,0.7553261125297968,0.6557600999191013,0.7133700278382589
0.3,0.7591040558892221,0.6681186256167982,0.7231088506253027
0.4,0.7621416692748006,0.6720347216959477,0.7259610170395184
0.5,0.7519459667667499,0.6578770082214928,0.7128181777622099
0.6,0.7346384015560378,0.6210277425291206,0.6796658906408555
0.7,0.7001287721175047,0.5530492523793172,0.6210637846019692
0.7999999999999999,0.683465232171517,0.5035072211033367,0.5799789389409676
0.8999999999999999,0.6490775209888748,0.43447540012860075,0.5263382733367158
0.9999999999999999,0.6481358714740904,0.4488462963304635,0.5398166219896667
1.0999999999999999,0.6464559240560752,0.43594530575098445,0.529715114965738
1.2,0.6401987571333619,0.4183184082807338,0.515041756693389
1.3,0.6148399707930429,0.3609354057257354,0.46967789433075424
1.4,0.6169486325165859,0.3570802507226751,0.46564033218479944
1.5,0.6116007111248909,0.3494557118542212,0.460643870331117
1.5999999999999999,0.6030903809145227,0.33271831689087894,0.4469901815106664
1.7,0.5970401914002367,0.321118029580471,0.43819382838937077
1.8,0.6056160864470361,0.3396721437796277,0.4538738033484996
1.9,0.5847949858846564,0.27905103219014604,0.40067207222355955
2.0,0.5846365088717419,0.2857694416990759,0.40742654151077967
