,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.7677260129762502,0.6782085411075329,0.7335153719916052
0.2,0.7736589694803601,0.6932281471139893,0.7442652518808525
0.3,0.7637120654963423,0.6815464894880537,0.7333950198757658
0.4,0.7627957559079167,0.6823235391141297,0.7339414267533009
0.5,0.7603675366756855,0.6767085561105188,0.7284235304724361
0.6,0.7261771187910577,0.6198724671176266,0.6780459614502556
0.7,0.7132396927521083,0.5878964667041217,0.6512458924736705
0.7999999999999999,0.6965808460428979,0.5326435185280974,0.6056961431045287
0.8999999999999999,0.6800061561584092,0.5045243203222185,0.5845983699319021
0.9999999999999999,0.6762398744792892,0.5008232999590457,0.5821719692326353
1.0999999999999999,0.651630015260908,0.43318495298071646,0.5273295521294151
1.2,0.658811234046801,0.4412152745943969,0.5324997550047228
1.3,0.645019262070491,0.4120601646134921,0.5100274725390868
1.4,0.6457640553668033,0.411479954228161,0.5103214820823848
1.5,0.6179220432154444,0.33228275005144153,0.44318455373958887
1.5999999999999999,0.6180271532654016,0.32817169077606106,0.4398048013239472
1.7,0.6062491215298873,0.3038725560044563,0.41976936903251266
1.8,0.6105008934058314,0.3122160281747098,0.4268861457004664
1.9,0.5998689387229073,0.29019638212477167,0.40847988151674386
2.0,0.5997520917840082,0.28764635084381834,0.40570710543977456
