"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS","1.14815610207186e-05","0.000260066842760745","0.593325476396405","-0.761348991282267","-2.06694407567814","28","c(""Mcm7"", ""Mcm3"", ""Mcm6"", ""Cdc6"", ""Mcm5"", ""Clspn"", ""Orc6"", ""Chek1"", ""Mcm10"", ""Cdc45"", ""Mcm2"", ""Rfc3"", ""Rpa2"", ""Cdc25c"", ""Orc1"", ""Rfc5"", ""Rfc4"", ""Cdc7"", ""Mcm4"", ""Rpa3"", ""Cdk2"")"
"2","WP_G1_TO_S_CELL_CYCLE_CONTROL","6.52544747528721e-06","0.000247897600487352","0.610526878385931","-0.683233947227588","-2.04729252408379","45","c(""E2f2"", ""Mcm7"", ""Mcm3"", ""Cdk1"", ""Mcm6"", ""Cdk6"", ""Ccne2"", ""Mcm5"", ""Prim1"", ""Ccne1"", ""Orc6"", ""E2f1"", ""Cdc45"", ""Ccnd2"", ""Mcm2"", ""Cdkn2d"", ""Pole"", ""Rpa2"", ""Orc1"", ""Pole2"", ""E2f4"", ""Prim2"", ""Mcm4"", ""Cdkn1a"", ""Pcna"", ""Rpa3"", ""Cdk2"")"
"3","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","5.37075048410206e-05","0.000590782553251227","0.557332238758646","-0.728421167859214","-1.99780443599568","29","c(""Mcm7"", ""Gmnn"", ""Mcm3"", ""Mcm6"", ""Cdc6"", ""Mcm5"", ""Prim1"", ""Cdt1"", ""Orc6"", ""Pola1"", ""Mcm10"", ""Cdc45"", ""Mcm2"", ""Pole"", ""Rpa2"", ""Orc1"", ""Pole2"", ""Cdc7"", ""Prim2"", ""Mcm4"", ""Rpa3"", ""Cdk2"")"
"4","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","0.000184286093898542","0.00138521713913738","0.518848077743792","-0.733409778470583","-1.94476962524389","24","c(""Rmi2"", ""Rad51"", ""Exo1"", ""Topbp1"", ""Brca1"", ""Rfc3"", ""Bard1"", ""Brip1"", ""Dna2"", ""Rpa2"", ""Wrn"", ""Rfc5"", ""Rfc4"", ""Blm"", ""Rad50"", ""Rpa3"")"
"5","REACTOME_MITOTIC_SPINDLE_CHECKPOINT","1.49593491786112e-05","0.000269866659182146","0.593325476396405","-0.585445237421335","-1.90883214751888","72","c(""Cenpe"", ""Cenpf"", ""Spc24"", ""Mad1l1"", ""Cdca8"", ""Ube2c"", ""Cenpa"", ""Bub1b"", ""Aurkb"", ""Spc25"", ""Cenpm"", ""Cenph"", ""Incenp"", ""Cenpp"", ""Cenpk"", ""Bub1"", ""Cdc20"", ""Ndc80"", ""Spdl1"", ""Kif2c"", ""Plk1"", ""Nuf2"", ""Mad2l1"", ""Ska1"", ""Ckap5"", ""Kif18a"", ""Cenpn"", ""Kntc1"", ""Zwilch"", ""Ercc6l"", ""Cenpi"", ""Dsn1"", ""Ska2"", ""Nup37"", ""Nsl1"", ""Anapc5"", ""Ranbp2"", ""Pmf1"", ""Cenpl"")"
"6","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","9.58766756309016e-06","0.000255804128559997","0.593325476396405","-0.573155462570325","-1.90053283981874","83","c(""Ccnb2"", ""Cenpe"", ""Cenpf"", ""Spc24"", ""Tuba1b"", ""Mad1l1"", ""Cdca8"", ""Cenpa"", ""Tubb2a"", ""Bub1b"", ""Cdk1"", ""Aurkb"", ""Tubb2b"", ""Spc25"", ""Rad21"", ""Cenpm"", ""Ccnb1"", ""Cenph"", ""Incenp"", ""Cenpp"", ""Cenpk"", ""Bub1"", ""Cdc20"", ""Ndc80"", ""Spdl1"", ""Kif2c"", ""Plk1"", ""Nuf2"", ""Mad2l1"", ""Smc3"", ""Ska1"", ""Tubb3"", ""Ckap5"", ""Stag2"", ""Kif18a"", ""Cenpn"", ""Kntc1"", ""Smc1a"", ""Zwilch"", ""Cdca5"", ""Ercc6l"", ""Cenpi"", ""Dsn1"", ""Ska2"", ""Nup37"", ""Nsl1"", ""Pds5a"", ""Tuba1c"")"
"7","REACTOME_MITOTIC_PROMETAPHASE","1.49695791471914e-06","8.43910024422916e-05","0.643551836150722","-0.537998058661881","-1.89093064142029","124","c(""Ccnb2"", ""Cenpe"", ""Cenpf"", ""Spc24"", ""Tuba1b"", ""Mad1l1"", ""Cdca8"", ""Cep250"", ""Cenpa"", ""Tubb2a"", ""Bub1b"", ""Cdk1"", ""Haus3"", ""Aurkb"", ""Tubb2b"", ""Spc25"", ""Rad21"", ""Cenpm"", ""Ccnb1"", ""Ncapg"", ""Cenph"", ""Incenp"", ""Cenpp"", ""Cenpk"", ""Bub1"", ""Cdc20"", ""Smc2"", ""Nek2"", ""Ncapd2"", ""Smc4"", ""Ndc80"", ""Spdl1"", ""Kif2c"", ""Plk1"", ""Nuf2"", ""Mad2l1"", ""Smc3"", ""Ska1"", ""Ncaph"", ""Tubb3"", ""Ckap5"", ""Stag2"", ""Kif18a"", ""Cenpn"", ""Plk4"", ""Kntc1"", ""Smc1a"", ""Zwilch"", ""Cdca5"", ""Ercc6l"", ""Cenpi"", ""Dsn1"", ""Cep290"", ""Ska2"", ""Nup37"", ""Pcm1"", 
""Nsl1"", ""Pds5a"", ""Tuba1c"", ""Odf2"")"
"8","REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES","5.03566606650239e-05","0.000582329588716046","0.557332238758646","-0.594255566209799","-1.88599090159743","63","c(""Cenpe"", ""Cenpf"", ""Spc24"", ""Mad1l1"", ""Cdca8"", ""Cenpa"", ""Bub1b"", ""Aurkb"", ""Spc25"", ""Cenpm"", ""Cenph"", ""Incenp"", ""Cenpp"", ""Cenpk"", ""Bub1"", ""Cdc20"", ""Ndc80"", ""Spdl1"", ""Kif2c"", ""Plk1"", ""Nuf2"", ""Mad2l1"", ""Ska1"", ""Ckap5"", ""Kif18a"", ""Cenpn"", ""Kntc1"", ""Zwilch"", ""Ercc6l"", ""Cenpi"", ""Dsn1"", ""Ska2"", ""Nup37"", ""Nsl1"")"
"9","REACTOME_DNA_STRAND_ELONGATION","0.000958571178590655","0.0052416008653389","0.477270815362862","-0.70888438182534","-1.85937579798059","23","c(""Lig1"", ""Gins2"", ""Prim1"", ""Rfc1"", ""Pola1"", ""Rfc3"", ""Dna2"", ""Pold1"", ""Rpa2"", ""Pold3"", ""Rfc5"", ""Rfc4"", ""Prim2"", ""Gins1"", ""Pcna"", ""Rpa3"")"
"10","REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS","0.000716943431623264","0.00419924009950769","0.477270815362862","-0.681892260718541","-1.85027085901143","26","c(""Lig1"", ""Prim1"", ""Rfc1"", ""Pola1"", ""Rfc3"", ""Dna2"", ""Pold1"", ""Rpa2"", ""Wrn"", ""Pold3"", ""Rfc5"", ""Rfc4"", ""Blm"", ""Prim2"", ""Pcna"", ""Rpa3"", ""Chtf18"", ""Fen1"", ""Rfc2"", ""Pola2"")"
