"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","REACTOME_MRNA_SPLICING","3.37460257899235e-13","1.90243220390694e-11","0.932595211336209","-0.69824184557118","-2.31880844867001","96","c(""Srsf3"", ""Hnrnpa2b1"", ""Ybx1"", ""Pnn"", ""Hnrnpa3"", ""Hnrnpc"", ""Pcbp1"", ""Srsf7"", ""Snrpe"", ""Srsf9"", ""U2af1"", ""Hnrnpa1"", ""Snrpd1"", ""Srsf1"", ""Prpf40a"", ""Phf5a"", ""Dhx9"", ""Hnrnpd"", ""Ddx39b"", ""Hnrnpu"", ""Eif4a3"", ""Srsf2"", ""Hnrnpr"", ""Srsf10"", ""Srrm1"", ""Magoh"", ""Ddx46"", ""Alyref"", ""Rbm8a"", ""Ptbp1"", ""Lsm8"", ""Polr2k"", ""Rbm17"", ""U2surp"", ""Snrpc"", ""U2af2"", ""Htatsf1"", ""Snrpd2"", ""Srrt"", ""Lsm3"", ""Snrpb"", ""Sf3b2"", ""Sf3a3"", ""Wbp11"", ""Smu1"", ""Rnps1"", ""Lsm2"", ""Polr2c"", ""Polr2i"", ""Polr2d"", ""Prpf38a"", ""Sf3a1"", ""Nkap"", ""Snrpb2"", 
""Sf3b3"", ""Snrpa"", ""Lsm5"", ""Ppil1"", ""Prpf8"", ""Zcrb1"", ""Txnl4a"", ""Eftud2"", ""Sf3a2"", ""Sf3b4"", ""Ncbp1"", ""Tcerg1"", ""Prpf19"", ""Polr2b"", ""Gtf2f2"", ""Ppih"", ""Sf3b5"", ""Snrnp200"", ""Lsm4"", ""Snrpf"")"
"2","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","9.23820595567063e-14","5.95204412286779e-12","0.954541630725724","-0.659846395584909","-2.28676651580047","126","c(""Srsf3"", ""Hnrnpa2b1"", ""Ybx1"", ""Pnn"", ""Hnrnpa3"", ""Hnrnpc"", ""Pcbp1"", ""Srsf7"", ""Snrpe"", ""Srsf9"", ""U2af1"", ""Hnrnpa1"", ""Snrpd1"", ""Srsf1"", ""Prpf40a"", ""Phf5a"", ""Dhx9"", ""Hnrnpd"", ""Ddx39b"", ""Hnrnpu"", ""Eif4a3"", ""Srsf2"", ""Hnrnpr"", ""Thoc7"", ""Srsf10"", ""Srrm1"", ""Magoh"", ""Ddx46"", ""Alyref"", ""Rbm8a"", ""Ptbp1"", ""Lsm8"", ""Polr2k"", ""Rbm17"", ""U2surp"", ""Eif4e"", ""Snrpc"", ""U2af2"", ""Htatsf1"", ""Snrpd2"", ""Srrt"", ""Lsm3"", ""Snrpb"", ""Sf3b2"", ""Slbp"", ""Sf3a3"", ""Wbp11"", ""Smu1"", ""Rnps1"", ""Lsm2"", ""Polr2c"", ""Polr2i"", ""Thoc6"", ""Nudt21"", 
""Polr2d"", ""Nup62"", ""Prpf38a"", ""Sf3a1"", ""Nkap"", ""Snrpb2"", ""Sf3b3"", ""Snrpa"", ""Lsm5"", ""Ppil1"", ""Prpf8"", ""Zcrb1"", ""Txnl4a"", ""Ranbp2"", ""Eftud2"", ""Sf3a2"", ""Sec13"", ""Cstf2"", ""Sf3b4"", ""Ncbp1"", ""Tcerg1"", ""Nxt1"", ""Prpf19"", ""Cpsf2"", ""Polr2b"", ""Seh1l"", ""Gtf2f2"", ""Ppih"", ""Thoc3"", ""Sf3b5"", ""Snrnp200"", ""Lsm4"", ""Snrpf"")"
"3","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION","5.1555680194062e-06","0.000145322573547012","0.610526878385931","-0.751060367451248","-1.98203844776981","28","c(""Srsf3"", ""Srsf7"", ""Snrpe"", ""Srsf9"", ""U2af1"", ""Srsf1"", ""Ddx39b"", ""Eif4a3"", ""Srsf2"", ""Thoc7"", ""Srrm1"", ""Magoh"", ""Alyref"", ""Rbm8a"", ""U2af2"", ""Snrpb"", ""Slbp"", ""Rnps1"", ""Thoc6"", ""Nudt21"")"
"4","REACTOME_M_PHASE","1.04176388959021e-08","4.27123194731988e-07","0.747739663149885","-0.526664799824826","-1.92583930079251","202","c(""H3f3a"", ""H3f3b"", ""Ywhae"", ""Dynll1"", ""Ube2s"", ""Psma6"", ""Hsp90aa1"", ""Tubb5"", ""Lmnb1"", ""Anapc5"", ""Psmc3"", ""Smc4"", ""Psmc4"", ""Psmc6"", ""Ssna1"", ""Rcc2"", ""Psmb6"", ""Smc3"", ""Lbr"", ""Tubb2a"", ""Bub3"", ""Tubb2b"", ""Ube2e1"", ""Stag2"", ""Banf1"", ""Ubb"", ""Rad21"", ""Psmd3"", ""Arpp19"", ""Psmd12"", ""Pcm1"", ""Psmb7"", ""Ckap5"", ""Mad1l1"", ""Fbxo5"", ""Mapk1"", ""Psmd13"", ""Psmc1"", ""Psma7"", ""Pds5b"", ""Pds5a"", ""B9d2"", ""Ncapd2"", ""Mzt1"", ""Smc1a"", ""Psmd6"", ""Cdc16"", ""Psmc5"", ""Tuba1a"", ""Ccnb1"", ""Nde1"", ""Psma1"", ""Cep57"", ""Psmb5"", ""Ran"", ""Tubb4b"", 
""Nup62"", ""Dynll2"", ""Nudc"", ""Cdk1"", ""Haus3"", ""Cep70"", ""Ska2"", ""Ccnb2"", ""Psmb4"", ""Spc24"", ""Cdca8"", ""Ncaph"", ""Spc25"", ""Cdc20"", ""Plk1"", ""Cenpe"", ""Ranbp2"", ""Cenpl"", ""Ube2c"", ""Psma2"", ""Sec13"", ""Incenp"", ""Smc2"", ""Cenpq"", ""Rab1a"", ""Tubg1"", ""Set"", ""Ncapd3"", ""Ppp2r5d"", ""Cep250"", ""Aurkb"", ""Mad2l1"", ""Haus4"", ""Cenpf"", ""Odf2"", ""Plk4"", ""Psmb3"", ""Bub1b"", ""Zwint"", ""Ncapg2"", ""Psma3"", ""Psmc2"", ""Seh1l"", ""Kif20a"", ""Kif23"", ""Psme3"", ""Tuba1b"", ""Ncapg"", ""Kpnb1"", ""Cdc27"", ""Nup54"", ""Kif2c"", ""Psmb2"", ""Pom121"", ""Cenpp"", ""Cenpc1"", 
""Psmd14"", ""Cenpa"", ""Ska1"", ""Spdl1"", ""Alms1"", ""Nup88"", ""Cep290"", ""Psmd2"", ""Psma5"", ""Kif18a"", ""Nuf2"", ""Psmd7"", ""Ndc80"", ""Nup50"", ""Kif2a"", ""Nek2"", ""Nup107"", ""Psmd1"", ""Anapc1"", ""Ercc6l"", ""Ncaph2"", ""Rcc1"", ""Cdca5"", ""Bub1"", ""Cenpk"", ""Cep192"", ""Cep135"", ""Cdk5rap2"", ""Tuba8"", ""Anapc15"", ""Ccp110"", ""Cenpo"")"
"5","REACTOME_GENE_EXPRESSION_TRANSCRIPTION","1.2716688459702e-10","6.37247388369513e-09","0.826657301178302","-0.492525615088521","-1.89641199825809","330","c(""H3f3a"", ""Tcf7"", ""H3f3b"", ""Txn1"", ""Ywhae"", ""Srsf3"", ""Prdx2"", ""Tcf12"", ""Psma6"", ""Ezh2"", ""Gata3"", ""Cox7a2"", ""Ctsl"", ""Cox7c"", ""Srsf7"", ""Snrpe"", ""Srsf9"", ""Mtf2"", ""Psmc3"", ""U2af1"", ""Smarca5"", ""Rorc"", ""Ctcf"", ""Srsf1"", ""Trim28"", ""Smarcc1"", ""Psmc4"", ""Cox6a1"", ""Smarca4"", ""Psmc6"", ""Gtf2h4"", ""Psmb6"", ""Rheb"", ""Dek"", ""Polr3k"", ""Ddx39b"", ""Pin1"", ""Gtf2a2"", ""Lbr"", ""Eif4a3"", ""Srsf2"", ""Rbbp4"", ""Thoc7"", ""Tcf3"", ""Srrm1"", ""Supt16"", ""Ubb"", ""Nr3c1"", ""Magoh"", ""Prelid1"", ""Psmd3"", ""Alyref"", ""Rbm8a"", ""Psmd12"", ""Hdac1"", ""Mbd3"", 
""Suz12"", ""Polr2k"", ""Leo1"", ""Cycs"", ""Psmb7"", ""Gtf2e2"", ""U2af2"", ""Actl6a"", ""Akt1"", ""Ccna2"", ""Tdg"", ""Srrt"", ""E2f4"", ""Mapk1"", ""Ywhaq"", ""Snrpb"", ""Prmt1"", ""Psmd13"", ""Psmc1"", ""Cdk6"", ""Slbp"", ""Psma7"", ""Ak6"", ""Hcfc1"", ""Zfp704"", ""Psip1"", ""Lef1"", ""Ccnh"", ""Rnps1"", ""Polr2c"", ""Psmd6"", ""Polr2i"", ""Psmc5"", ""Iws1"", ""Ndufa4"", ""Scmh1"", ""Parp1"", ""Thoc6"", ""Ccnb1"", ""Cdk4"", ""Taf1d"", ""Nudt21"", ""Psma1"", ""Polr2d"", ""Baz1b"", ""Psmb5"", ""Ran"", ""Nup62"", ""Pcna"", ""Cdk1"", ""Taf1"", ""E2f8"", ""Cox5a"", ""Ccne2"", ""Psmb4"", ""Mga"", ""Cited2"", 
""Cox6b2"", ""Cox5b"", ""Aurka"", ""Dnmt1"", ""Taf15"", ""Ranbp2"", ""Rfc4"", ""Prmt5"", ""Rpa3"", ""Psma2"", ""Sec13"", ""Ddx21"", ""Notch1"", ""Prdx1"", ""Nr4a1"", ""Cdk2"", ""Smarcb1"", ""Cstf2"", ""Wdr5"", ""Tpx2"", ""Rbbp8"", ""Ncbp1"", ""Aurkb"", ""Rmi2"", ""Psmb3"", ""Cpsf2"", ""Txnrd1"", ""Psma3"", ""Psmc2"", ""Atad2"", ""Taf3"", ""Polr2b"", ""Rhno1"", ""Seh1l"", ""Gtf2f2"", ""Zfpm1"", ""Psme3"", ""Rfc3"", ""Pou2f1"", ""Thoc3"", ""Nelfa"", ""Gsr"", ""Snrpf"", ""Cbx2"", ""Skp2"", ""Ehmt2"", ""Ints1"", ""Nup54"", ""Psmb2"", ""Notch3"", ""Pom121"", ""Wrn"", ""Topbp1"", ""Psmd14"", ""Cbfb"", ""Nr4a3"", 
""Tcf7l2"", ""Rbm14"", ""Rbbp7"", ""Polr3h"", ""Smad3"", ""Nup88"", ""Psmd2"", ""Psma5"", ""Psmd7"", ""Myo1c"", ""Exo1"", ""Gtf2f1"", ""Tgif1"", ""Kctd1"", ""Polr2e"", ""Cul1"", ""Nup50"", ""Ing2"", ""Rragd"", ""Ints7"", ""Sgf29"")"
"6","REACTOME_MITOTIC_PROMETAPHASE","4.28772455777487e-06","0.000128917585037098","0.610526878385931","-0.544568890240745","-1.8766990640478","124","c(""Ywhae"", ""Dynll1"", ""Hsp90aa1"", ""Tubb5"", ""Smc4"", ""Ssna1"", ""Rcc2"", ""Smc3"", ""Tubb2a"", ""Bub3"", ""Tubb2b"", ""Stag2"", ""Rad21"", ""Pcm1"", ""Ckap5"", ""Mad1l1"", ""Pds5b"", ""Pds5a"", ""B9d2"", ""Ncapd2"", ""Mzt1"", ""Smc1a"", ""Tuba1a"", ""Ccnb1"", ""Nde1"", ""Cep57"", ""Tubb4b"", ""Dynll2"", ""Nudc"", ""Cdk1"", ""Haus3"", ""Cep70"", ""Ska2"", ""Ccnb2"", ""Spc24"", ""Cdca8"", ""Ncaph"", ""Spc25"", ""Cdc20"", ""Plk1"", ""Cenpe"", ""Ranbp2"", ""Cenpl"", ""Sec13"", ""Incenp"", ""Smc2"", ""Cenpq"", ""Tubg1"", ""Ppp2r5d"", ""Cep250"", ""Aurkb"", ""Mad2l1"", ""Haus4"", ""Cenpf"", ""Odf2"", ""Plk4"", 
""Bub1b"", ""Zwint"", ""Seh1l"", ""Tuba1b"", ""Ncapg"", ""Kif2c"", ""Cenpp"", ""Cenpc1"", ""Cenpa"", ""Ska1"", ""Spdl1"", ""Alms1"", ""Cep290"", ""Kif18a"", ""Nuf2"", ""Ndc80"", ""Kif2a"", ""Nek2"", ""Nup107"", ""Ercc6l"", ""Cdca5"", ""Bub1"", ""Cenpk"", ""Cep192"", ""Cep135"", ""Cdk5rap2"", ""Tuba8"", ""Ccp110"", ""Cenpo"", ""Haus2"", ""Nsl1"", ""Cep76"", ""Xpo1"")"
"7","REACTOME_CELL_CYCLE","3.16402994562417e-10","1.4269775054765e-08","0.814035837847908","-0.487741409101106","-1.87667651333797","334","c(""H3f3a"", ""H3f3b"", ""Ywhae"", ""Dynll1"", ""Ube2s"", ""Psma6"", ""Hsp90aa1"", ""Tubb5"", ""Lmnb1"", ""Anapc5"", ""Psmc3"", ""Smarca5"", ""Smc4"", ""Psmc4"", ""Psmc6"", ""Ssna1"", ""Rcc2"", ""Psmb6"", ""Smc3"", ""Lbr"", ""Tubb2a"", ""Rbbp4"", ""Bub3"", ""Tubb2b"", ""Hsp90ab1"", ""Ube2e1"", ""Mcm7"", ""Stag2"", ""Hjurp"", ""Banf1"", ""Ubb"", ""Rad21"", ""Psmd3"", ""Arpp19"", ""Psmd12"", ""Hdac1"", ""Ube2n"", ""Pcm1"", ""Psmb7"", ""Ckap5"", ""Akt1"", ""Mad1l1"", ""Ccna2"", ""E2f4"", ""Fbxo5"", ""Mapk1"", ""Ywhaq"", ""Psmd13"", ""Psmc1"", ""Cdk6"", ""Psma7"", ""Pds5b"", ""Pds5a"", ""Ccnh"", ""B9d2"", ""Ncapd2"", 
""Phlda1"", ""Mzt1"", ""Smc1a"", ""Psmd6"", ""Cdc16"", ""Psmc5"", ""Tuba1a"", ""Rfc1"", ""Lig1"", ""Ccnb1"", ""Cdk4"", ""E2f2"", ""Ruvbl1"", ""Nde1"", ""Psma1"", ""Cep57"", ""Dbf4"", ""Psmb5"", ""Ran"", ""Tubb4b"", ""Nup62"", ""Terf1"", ""Dynll2"", ""Pcna"", ""Nudc"", ""Cdk1"", ""Cdc25a"", ""Haus3"", ""Cep70"", ""Ska2"", ""Ccne2"", ""Ccnb2"", ""Psmb4"", ""Spc24"", ""Cdca8"", ""Ncaph"", ""Spc25"", ""Clspn"", ""Aurka"", ""Cdc20"", ""Plk1"", ""Cenpe"", ""Ranbp2"", ""Rfc4"", ""Cenpl"", ""Ube2c"", ""Rpa3"", ""Lcmt1"", ""Psma2"", ""Sec13"", ""Incenp"", ""Brcc3"", ""Smc2"", ""Lin9"", ""Cenpq"", ""Rab1a"", ""Tubg1"", 
""Set"", ""Ncapd3"", ""Cdk2"", ""Ppp2r5d"", ""Cep250"", ""Orc6"", ""Pole3"", ""Tpx2"", ""Rbbp8"", ""Aurkb"", ""Rmi2"", ""Mad2l1"", ""Haus4"", ""Cenpf"", ""Cdkn1c"", ""Odf2"", ""Plk4"", ""Psmb3"", ""Bub1b"", ""Zwint"", ""Ncapg2"", ""Psma3"", ""Psmc2"", ""Rhno1"", ""Seh1l"", ""Kif20a"", ""Kif23"", ""Psme3"", ""Rfc3"", ""Tuba1b"", ""Cks1b"", ""Ncapg"", ""Kpnb1"", ""Skp2"", ""Cdc27"", ""Nup54"", ""Kif2c"", ""Psmb2"", ""Pom121"", ""Wrn"", ""Gins1"", ""Esco2"", ""Topbp1"", ""Prim2"", ""Cenpp"", ""Cenpc1"", ""Psmd14"", ""Cenpa"", ""Mis18bp1"", ""Ska1"", ""Rbbp7"", ""Spdl1"", ""Alms1"", ""Gmnn"", ""Nup88"", ""Cep290"", 
""Psmd2"", ""Pola1"", ""Mcm2"", ""Psma5"", ""Kif18a"", ""Cdc6"", ""Nuf2"", ""Psmd7"", ""Ndc80"", ""Exo1"", ""Hmmr"", ""Cul1"", ""Nup50"", ""Kif2a"", ""Mcm6"", ""Nek2"", ""Nup107"", ""Psmd1"", ""Foxm1"", ""Anapc1"", ""Ercc6l"", ""Ncaph2"", ""Rnf168"", ""Orc2"", ""Rcc1"", ""Dna2"", ""Cdca5"", ""Bub1"", ""Gins2"", ""Cenpk"", ""Cep192"", ""Fen1"", ""Cep135"", ""Cdk5rap2"", ""Tuba8"", ""Fignl1"", ""Anapc15"", ""Ccp110"", ""Cenpo"", ""Cdc7"", ""Rbl1"", ""Terf2ip"", ""Blm"", ""Haus2"", ""Nsl1"", ""Cep76"", ""Xpo1"", ""Cdc25c"", ""Mis18a"", ""Rpa1"", ""Fzr1"", ""Gtse1"", ""Nup160"", ""Pole4"", ""Haus6"")"
"8","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","3.58960623104004e-05","0.000809456205099529","0.557332238758646","-0.624703202297622","-1.87156872380208","53","c(""Cox7a2"", ""Cox7c"", ""Uqcrq"", ""Cox6a1"", ""Ndufs6"", ""Uqcrb"", ""Ndufb7"", ""Ndufc2"", ""Ndufb8"", ""Ndufb6"", ""Cycs"", ""Ndufa5"", ""Mdh1"", ""Ndufc1"", ""Ndufa4"", ""Uqcr10"", ""Ndufs8"", ""Ndufb9"", ""Ndufaf2"", ""Mdh2"", ""Cox5a"", ""Ndufab1"", ""Cox6b2"", ""mt-Nd1"", ""Cox5b"", ""Uqcrfs1"", ""Ndufa12"", ""Ndufv2"", ""Ndufb10"", ""Ndufb2"", ""Got2"", ""Got1"", ""Cyc1"", ""Hspa9"", ""Ndufs1"")"
"9","WP_ELECTRON_TRANSPORT_CHAIN","0.000138756867082824","0.00250317388217414","0.518848077743792","-0.656619562025554","-1.83841448684071","37","c(""Slc25a5"", ""Cox7a2"", ""Uqcr11"", ""Uqcrq"", ""Cox6a1"", ""Ndufs6"", ""Uqcrb"", ""Ndufb7"", ""Ndufc2"", ""Ndufb6"", ""Ndufa5"", ""Ndufc1"", ""Uqcr10"", ""Ndufs8"", ""Ndufb9"", ""Cox5a"", ""Ndufab1"", ""mt-Nd1"", ""Cox5b"", ""Uqcrfs1"", ""Sdhb"", ""Ndufa12"", ""Ndufv2"", ""Ndufb10"", ""Ndufb2"")"
"10","REACTOME_ESR_MEDIATED_SIGNALING","5.1656560136385e-05","0.00110938612483379","0.557332238758646","-0.634494697627351","-1.82885407161926","44","c(""H3f3a"", ""H3f3b"", ""Calm2"", ""Gata3"", ""Hsp90aa1"", ""Calm3"", ""Kras"", ""Gtf2a2"", ""Fkbp5"", ""Hsp90ab1"", ""Polr2k"", ""Akt1"", ""Mapk1"", ""Prmt1"", ""Polr2c"", ""Polr2i"", ""Polr2d"", ""Hras"", ""Ptges3"", ""Gng12"", ""Fkbp4"", ""Igf1r"", ""Polr2b"", ""Gtf2f2"", ""Cbfb"", ""Ppp5c"", ""Zdhhc21"", ""Gtf2f1"", ""Polr2e"")"
