"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_MITOTIC_SPINDLE","6.31726772235454e-15","1.42138523752977e-13","0.996986217533181","-0.805475682942438","-2.31221905195458","85","c(""Top2a"", ""Nusap1"", ""Prc1"", ""Fbxo5"", ""Kif11"", ""Ndc80"", ""Cenpe"", ""Cenpf"", ""Birc5"", ""Tpx2"", ""Smc4"", ""Incenp"", ""Cdk1"", ""Kif22"", ""Racgap1"", ""Kif15"", ""Ttk"", ""Anln"", ""Plk1"", ""Kif4"", ""Kif20b"", ""Bub1"", ""Aurka"", ""Ckap5"", ""Dlgap5"", ""Ect2"", ""Kntc1"", ""Kif23"", ""Lmnb1"", ""Pif1"", ""Kif2c"", ""Espl1"", ""Nek2"", ""Smc1a"", ""Actn4"", ""Smc3"", ""Rfc1"", ""Pcm1"", ""Cdk5rap2"", ""Pcnt"", ""Cep57"", ""Ccnb2"", ""Epb41l2"", ""Sass6"", ""Nck2"", ""Marcks"", ""Cntrl"", ""Cntrob"", ""Tiam1"", ""Cep192"", ""Alms1"")"
"2","HALLMARK_G2M_CHECKPOINT","2.49155711798375e-12","3.73733567697563e-11","0.898671232061694","-0.696149565976118","-2.1490272083792","141","c(""Top2a"", ""Nusap1"", ""Mki67"", ""Prc1"", ""Fbxo5"", ""Kif11"", ""Pbk"", ""Smc2"", ""Aurkb"", ""Ndc80"", ""Cenpe"", ""Ccna2"", ""Ccnf"", ""Cenpf"", ""Cdkn2c"", ""Birc5"", ""Tpx2"", ""Smc4"", ""Incenp"", ""Cdk1"", ""Kif22"", ""Hmmr"", ""Racgap1"", ""Tmpo"", ""Kif15"", ""Ezh2"", ""Ttk"", ""Ube2s"", ""Plk1"", ""Kif4"", ""Kif20b"", ""Tacc3"", ""Ctcf"", ""Cks2"", ""Ube2c"", ""Bub1"", ""Rad21"", ""Aurka"", ""Stmn1"", ""E2f2"", ""Stil"", ""Lbr"", ""Dbf4"", ""Kif23"", ""Lmnb1"", ""Cbx1"", ""Plk4"", ""Bub3"", ""Kif2c"", ""Espl1"", ""Mad2l1"", ""Nek2"", ""Smc1a"", ""Cdkn3"", ""Odf2"", ""Cdc7"", ""Rbl1"", ""Cdc45"", 
""Bard1"", ""Cdc25b"", ""Smarcc1"", ""Srsf1"", ""Cenpa"", ""Troap"", ""Ccnb2"", ""Pds5b"", ""Pole"", ""Marcks"", ""Wrn"", ""Suv39h1"", ""Mybl2"")"
"3","HALLMARK_E2F_TARGETS","1.99680922717698e-09","2.2464103805741e-08","0.774939030136436","-0.61497281519771","-1.94052499981109","175","c(""Top2a"", ""Spc25"", ""Mki67"", ""Mxd3"", ""Rrm2"", ""Dek"", ""Cdca3"", ""Aurkb"", ""Cenpe"", ""E2f8"", ""Cdkn2c"", ""Birc5"", ""Smc4"", ""Tubb5"", ""Hmgb2"", ""Asf1b"", ""Cdk1"", ""Kif22"", ""Hmmr"", ""Racgap1"", ""Tmpo"", ""Cit"", ""Ezh2"", ""Spc24"", ""Cdca8"", ""Atad2"", ""Rad51ap1"", ""Depdc1a"", ""Lig1"", ""Anp32e"", ""Ncapd2"", ""Tcf19"", ""Ube2s"", ""Plk1"", ""Kif4"", ""Tacc3"", ""Ctcf"", ""Cks2"", ""Bub1b"", ""Rad21"", ""Aurka"", ""Spag5"", ""Slbp"", ""Diaph3"", ""Kif18b"", ""Stmn1"", ""Dnmt1"", ""Dlgap5"", ""Smc6"", ""Lbr"", ""Lmnb1"", ""Plk4"", ""Mcm7"", ""Ube2t"", ""Brca1"", ""Psip1"", ""Kif2c"", 
""Espl1"", ""Mad2l1"", ""Smc1a"", ""Cdkn3"", ""Melk"", ""Smc3"", ""Rfc1"", ""Usp1"", ""Bard1"", ""Ccne1"", ""Cdc25b"", ""Cbx5"", ""Srsf1"")"
"4","HALLMARK_SPERMATOGENESIS","0.00526898087111885","0.0237104139200348","0.407017918923954","-0.620562989625699","-1.59087021370959","42","c(""Cdk1"", ""Ezh2"", ""Ttk"", ""Ncaph"", ""Bub1"", ""Aurka"", ""Dbf4"", ""Kif2c"", ""Nek2"", ""Cdkn3"", ""Camk4"", ""Mast2"", ""Ccnb2"", ""Tktl1"", ""Hspa4l"", ""Topbp1"", ""Map7"", ""Gmcl1"")"
"5","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","0.0100469836988366","0.0376761888706371","0.380730400722792","-0.526728994973789","-1.47456757248063","69","c(""Mcm7"", ""Gem"", ""Emp3"", ""Thy1"", ""Tpm4"", ""Igfbp4"", ""Pdgfrb"", ""Itgb3"", ""Lgals1"", ""Vim"", ""Fbln1"", ""Tnfaip3"", ""Itgb1"", ""Basp1"", ""Sat1"", ""Pdlim4"", ""Tgfbr3"", ""Dst"", ""Sdc4"", ""Plod2"", ""Fstl3"", ""Ecm1"", ""Adam12"")"
"6","HALLMARK_CHOLESTEROL_HOMEOSTASIS","0.00700055599573791","0.0286386381643824","0.407017918923954","0.638114264427854","1.65559803554152","34","c(""Fabp5"", ""Tmem97"", ""Idi1"", ""Fdps"", ""Gusb"", ""Cyp51"", ""Sqle"", ""Fasn"")"
"7","HALLMARK_MTORC1_SIGNALING","3.12322170526833e-05","0.000200778538195821","0.557332238758646","0.550890031269182","1.75882047845632","132","c(""Hspe1"", ""Ppa1"", ""Atp5g1"", ""Tpi1"", ""Hspd1"", ""Ppia"", ""Ldha"", ""Phgdh"", ""Ung"", ""Cacybp"", ""Tmem97"", ""Prdx1"", ""Hspa9"", ""Eef1e1"", ""Idi1"", ""Bcat1"", ""Psmb5"", ""Shmt2"", ""Tomm40"", ""Psmg1"", ""Pgk1"", ""Psma4"", ""Psma3"", ""Pno1"", ""Psat1"", ""Rrp9"", ""Gsr"", ""Mcm2"", ""Calr"", ""Eprs"", ""Hspa4"", ""Tuba4a"", ""Cyp51"", ""Sdf2l1"", ""Hprt"", ""Slc7a5"", ""Sqle"", ""Abcf2"", ""Pfkl"", ""Gmps"", ""Aldoa"", ""Nufip1"", ""Dhfr"")"
"8","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","0.000118094293613725","0.000590471468068623","0.538434096309916","0.667391593708823","1.86231761407389","53","c(""Npm1"", ""Nhp2"", ""Eif4a1"", ""Hspa9"", ""Dkc1"", ""Eif2s1"", ""Lsm4"", ""Nolc1"", ""Nop56"", ""Psat1"", ""Rrp9"", ""Exosc5"", ""Calr"", ""Eif4ebp1"", ""Sdad1"", ""Slc7a5"", ""Nop14"", ""Exosc1"", ""Rps14"", ""Pdia6"", ""Xpot"")"
"9","HALLMARK_FATTY_ACID_METABOLISM","7.3009643163059e-05","0.000410679242792207","0.538434096309916","0.661389546324696","1.87199945732157","58","c(""Mif"", ""Hsp90aa1"", ""Ldha"", ""Apex1"", ""Odc1"", ""Idi1"", ""Acsl5"", ""Hsph1"", ""Sdhd"", ""Fh1"", ""Mdh2"", ""Alad"", ""Maoa"", ""Ccdc58"", ""Eno3"", ""Aldoa"", ""Fasn"", ""Eci1"", ""Hadh"", ""Hmgcs1"", ""Hmgcs2"", ""Adsl"", ""Mdh1"", ""Idh3g"", ""Blvra"", ""Decr1"", ""Suclg2"", ""Dld"")"
"10","HALLMARK_MYC_TARGETS_V2","1.47536629165473e-07","1.10652471874105e-06","0.690132458796796","0.77716601264338","2.15928072505385","52","c(""Npm1"", ""Srm"", ""Dctpp1"", ""Hspe1"", ""Pa2g4"", ""Hspd1"", ""Mrto4"", ""Ung"", ""Phb"", ""Cdk4"", ""Tmem97"", ""Aimp2"", ""Myc"", ""Gnl3"", ""Grwd1"", ""Rcl1"", ""Nop16"", ""Nolc1"", ""Ppan"", ""Nop56"", ""Slc19a1"", ""Nip7"", ""Pus1"", ""Ndufaf4"", ""Wdr74"", ""Mybbp1a"", ""Rrp9"", ""Prmt3"", ""Exosc5"", ""Nop2"", ""Noc4l"", ""Mcm5"", ""Imp4"", ""Ipo4"", ""Bysl"", ""Mphosph10"", ""Pprc1"", ""Rrp12"")"
