"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","LAZARO_GENETIC_MOUSE_MODEL_HIGH_GRADE_LARGE_CELL_NEUROENDOCRINE_LUNG_CARCINOMA_UP","1.49881752828514e-31","1.73173377218065e-28","1.46045153084133","-0.729397265093189","-2.44069414079376","303","c(""Top2a"", ""Nusap1"", ""Esco2"", ""Spc25"", ""Mki67"", ""Prc1"", ""Fbxo5"", ""Kif11"", ""Pbk"", ""Neil3"", ""Smc2"", ""Aurkb"", ""Ndc80"", ""Cenpe"", ""Mis18bp1"", ""Ccna2"", ""Ccnf"", ""Cenpf"", ""E2f8"", ""Birc5"", ""Tpx2"", ""Smc4"", ""Incenp"", ""Hmgb2"", ""Asf1b"", ""Cdk1"", ""Ncapg"", ""Kif22"", ""Hmmr"", ""Racgap1"", ""Ckap2l"", ""Cit"", ""Kif15"", ""Ezh2"", ""Clspn"", ""Spc24"", ""Cdca8"", ""Atad2"", ""Ncapg2"", ""Ttk"", ""Depdc1a"", ""Anln"", ""Lig1"", ""Ncapd2"", ""Tcf19"", ""Foxm1"", ""Plk1"", ""Kif4"", ""Nuf2"", ""Kif20b"", ""Tacc3"", ""Ncaph"", ""Shcbp1"", ""Pola1"", ""Cks2"", ""Bub1b"", ""Kif18a"", 
""Ube2c"", ""Ccdc34"", ""Bub1"", ""Ncapd3"", ""Aurka"", ""Spag5"", ""Slbp"", ""Diaph3"", ""Cdca2"", ""Arhgap11a"", ""Aspm"", ""Tyms"", ""Tuba1c"", ""Kif14"", ""Kif18b"", ""Stil"", ""Dnmt1"", ""Dlgap5"", ""Cenpl"", ""Cdca5"", ""Ccne2"", ""E2f7"", ""Ect2"", ""Kntc1"", ""Kif20a"", ""Arhgap19"", ""Dbf4"", ""Kif23"", ""Lmnb1"", ""Kifc1"", ""Ska3"", ""Trim59"", ""Ckap2"", ""Hjurp"", ""Plk4"", ""Wdr76"", ""Cep55"", ""Mcm7"", ""Prr11"", ""Gtse1"", ""Brip1"", ""Gas2l3"", ""Nrm"", ""Brca1"", ""Kif2c"", ""Nsl1"", ""Rrm1"", ""Rad54b"", ""Cenph"", ""Mad2l1"", ""Nek2"", ""Cdkn3"", ""Cenpi"", ""Oip5"", ""Melk"", ""Spdl1"", 
""Cdc45"", ""Fam83d"", ""Usp1"", ""Ticrr"", ""Bard1"", ""Rad51"", ""Ccne1"", ""Cdc25b"", ""Dsn1"", ""Iqgap3"", ""Bora"", ""Smarcc1"", ""Blm"", ""Uhrf1"", ""Cdk5rap2"", ""Eri1"", ""Cdc25c"", ""Fkbp5"", ""Mastl"", ""Knstrn"", ""Parpbp"", ""Cenpa"", ""Pcna"", ""Rfwd3"", ""Troap"", ""Fanca"", ""Cenpk"", ""Ccnb2"", ""Atad5"", ""Arhgef39"", ""Tk1"", ""Cdk2"", ""Prim1"", ""Pole"", ""Fancd2"", ""Fignl1"", ""Mtfr2"")"
"2","MORI_IMMATURE_B_LYMPHOCYTE_DN","4.69601472543368e-16","5.31938766055497e-14","1.02766987054358","-0.825080650392875","-2.3611982711008","80","c(""Top2a"", ""Nusap1"", ""Mki67"", ""Prc1"", ""Rrm2"", ""Cdca3"", ""Smc2"", ""Ndc80"", ""Ccna2"", ""E2f8"", ""Cdkn2c"", ""Smc4"", ""Tubb5"", ""Cdk1"", ""Tmpo"", ""Ezh2"", ""Ttk"", ""Lig1"", ""Tuba1b"", ""Anp32e"", ""Ncaph"", ""Rbbp4"", ""Ube2c"", ""Hmgb1"", ""Slbp"", ""Stmn1"", ""Ckap5"", ""Dnmt1"", ""Dlgap5"", ""Cenpl"", ""Cdca5"", ""Lmnb1"", ""Cbx1"", ""Tubb4b"", ""Hjurp"", ""Mcm7"", ""Rrm1"", ""Hmgn2"", ""Nek2"", ""Cdkn3"", ""Actn4"", ""Melk"", ""Cdc45"", ""Rad51"", ""Hnrnpa3"", ""Iqgap3"", ""Smarca5"", ""Cenpa"", ""Pcna"", ""Ccnb2"", ""Hnrnpab"")"
"3","KONG_E2F3_TARGETS","1.96539811111075e-16","2.41576699742272e-14","1.04762648849882","-0.821682189162737","-2.35673819158839","82","c(""Top2a"", ""Nusap1"", ""Spc25"", ""Mki67"", ""Prc1"", ""Kif11"", ""Pbk"", ""Cdca3"", ""Smc2"", ""Ccna2"", ""Ccnf"", ""Cenpf"", ""Tpx2"", ""Incenp"", ""Hmgb2"", ""Asf1b"", ""Ncapg"", ""Hmmr"", ""Racgap1"", ""Ezh2"", ""Rad51ap1"", ""Ncapg2"", ""Depdc1a"", ""Ncapd2"", ""Plk1"", ""Nuf2"", ""Tacc3"", ""Ncaph"", ""Shcbp1"", ""Bub1b"", ""Ube2c"", ""Bub1"", ""Aurka"", ""Tyms"", ""Dlgap5"", ""Cdca5"", ""Kif20a"", ""Lmnb1"", ""Hjurp"", ""Fam111a"", ""Ube2t"", ""Brca1"", ""Psip1"", ""Kif2c"", ""Cenph"", ""Ercc6l"", ""Melk"", ""Spdl1"", ""Cdc7"", ""Rbl1"", ""Usp1"", ""Rad51"", ""Ccne1"", ""Iqgap3"", ""Myb"")"
"4","GOCC_CHROMOSOME_CENTROMERIC_REGION","3.00673506868801e-18","4.69456986265152e-16","1.10533657731401","-0.775734450798256","-2.34190734495273","124","c(""Top2a"", ""Esco2"", ""Spc25"", ""Mki67"", ""Aurkb"", ""Ndc80"", ""Cenpe"", ""Mis18bp1"", ""Cenpf"", ""Birc5"", ""Smc4"", ""Incenp"", ""Ncapg"", ""Cbx3"", ""Ezh2"", ""Spc24"", ""Cdca8"", ""Ttk"", ""Ncapd2"", ""Plk1"", ""Nuf2"", ""Ctcf"", ""Bub1b"", ""Kif18a"", ""Bub1"", ""Rad21"", ""Ncapd3"", ""Aurka"", ""Spag5"", ""Ckap5"", ""Dnmt1"", ""Cenpl"", ""Smc6"", ""Ska2"", ""Ska1"", ""Stag2"", ""Kntc1"", ""Cbx1"", ""Ska3"", ""Hjurp"", ""Bub3"", ""Cenpp"", ""Kif2c"", ""Nsl1"", ""Cenph"", ""Mad2l1"", ""Nek2"", ""Smc1a"", ""Cenpi"", ""Ercc6l"", ""Oip5"", ""Spdl1"", ""Smc3"", ""Baz1b"", ""Nsmce1"", ""Ikzf1"", ""Cenpc1"", 
""Dsn1"", ""Fmr1"", ""Smarcc1"", ""Cbx5"", ""Smarca5"", ""H3f3a"", ""Knstrn"", ""Cenpa"", ""Cenpk"")"
"5","GOBP_CHROMOSOME_SEGREGATION","4.75997366436704e-21","1.05762953304032e-18","1.18665095279281","-0.726332056058769","-2.33461094731273","202","c(""Top2a"", ""Nusap1"", ""Esco2"", ""Spc25"", ""Mki67"", ""Prc1"", ""Fbxo5"", ""Kif11"", ""Smc2"", ""Aurkb"", ""Ndc80"", ""Cenpe"", ""Cenpf"", ""Birc5"", ""Tpx2"", ""Smc4"", ""Incenp"", ""Tubb5"", ""Cdk1"", ""Ncapg"", ""Kif22"", ""Racgap1"", ""Cit"", ""Spc24"", ""Cdca8"", ""Ncapg2"", ""Ttk"", ""Ncapd2"", ""Plk1"", ""Kif4"", ""Nuf2"", ""Tacc3"", ""Ctcf"", ""Ncaph"", ""Bub1b"", ""Kif18a"", ""Ube2c"", ""Bub1"", ""Rad21"", ""Ncapd3"", ""Aurka"", ""Spag5"", ""Cdca2"", ""Aspm"", ""Kif14"", ""Kif18b"", ""Stil"", ""Dlgap5"", ""Cenpl"", ""Smc6"", ""Cdca5"", ""Ska2"", ""Ccne2"", ""Ska1"", ""Stag2"", ""Ect2"", ""Kntc1"", 
""Kif23"", ""Kifc1"", ""Ska3"", ""Hjurp"", ""Bub3"", ""Cenpp"", ""Brip1"", ""Brca1"", ""Kif2c"", ""Nsl1"", ""Espl1"", ""Cenph"", ""Mad2l1"", ""Nek2"", ""Smc1a"", ""Cenpi"", ""Oip5"", ""Spdl1"", ""Gem"", ""Smc3"", ""Baz1b"", ""Fam83d"", ""Ccne1"", ""Cenpc1"", ""Dsn1"", ""Smarcc1"", ""Cdk5rap2"", ""Smarca5"", ""Knstrn"", ""Cenpk"", ""Ccnb2"", ""Sass6"", ""Fancd2"", ""Zcwpw1"", ""Cenpm"", ""Ncaph2"", ""Smc5"", ""Ccsap"", ""Chtf18"", ""Haus8"", ""Anapc11"", ""Cep192"", ""Haus3"", ""Mybl2"", ""Terf1"", ""Bcl7a"", ""Nde1"", ""Zwilch"")"
"6","GOBP_NUCLEAR_CHROMOSOME_SEGREGATION","3.35470626797557e-18","5.10003634476181e-16","1.10533657731401","-0.746695631356945","-2.32778080029798","149","c(""Top2a"", ""Nusap1"", ""Spc25"", ""Prc1"", ""Fbxo5"", ""Kif11"", ""Smc2"", ""Aurkb"", ""Ndc80"", ""Cenpe"", ""Cenpf"", ""Birc5"", ""Tpx2"", ""Smc4"", ""Incenp"", ""Cdk1"", ""Ncapg"", ""Kif22"", ""Racgap1"", ""Cit"", ""Spc24"", ""Cdca8"", ""Ncapg2"", ""Ttk"", ""Ncapd2"", ""Plk1"", ""Kif4"", ""Nuf2"", ""Tacc3"", ""Ncaph"", ""Bub1b"", ""Kif18a"", ""Ube2c"", ""Bub1"", ""Rad21"", ""Ncapd3"", ""Aurka"", ""Spag5"", ""Aspm"", ""Kif14"", ""Kif18b"", ""Cdca5"", ""Ccne2"", ""Stag2"", ""Ect2"", ""Kntc1"", ""Kif23"", ""Kifc1"", ""Bub3"", ""Brip1"", ""Kif2c"", ""Nsl1"", ""Espl1"", ""Mad2l1"", ""Nek2"", ""Smc1a"", ""Cenpi"", 
""Spdl1"", ""Gem"", ""Smc3"", ""Baz1b"", ""Fam83d"", ""Ccne1"", ""Cenpc1"", ""Dsn1"", ""Smarcc1"", ""Cdk5rap2"", ""Smarca5"", ""Knstrn"", ""Cenpk"", ""Ccnb2"", ""Fancd2"", ""Zcwpw1"", ""Ncaph2"", ""Ccsap"", ""Anapc11"", ""Cep192"", ""Mybl2"", ""Terf1"", ""Bcl7a"", ""Zwilch"", ""Trip13"")"
"7","ZHENG_GLIOBLASTOMA_PLASTICITY_UP","1.78614429799569e-17","2.57963890238028e-15","1.07686819261983","-0.749300895903662","-2.32639976084491","144","c(""Top2a"", ""Nusap1"", ""Spc25"", ""Prc1"", ""Rrm2"", ""Cdca3"", ""Smc2"", ""Aurkb"", ""Ndc80"", ""Mis18bp1"", ""Ccnf"", ""Birc5"", ""Tpx2"", ""Incenp"", ""Kif22"", ""Racgap1"", ""Cit"", ""Clspn"", ""Cdca8"", ""Rad51ap1"", ""Anln"", ""Lig1"", ""Plk1"", ""Kif4"", ""Nuf2"", ""Shcbp1"", ""Pola1"", ""Cks2"", ""Kif18a"", ""Bub1"", ""Aurka"", ""Spag5"", ""Aspm"", ""Etv5"", ""E2f7"", ""Ect2"", ""Dbf4"", ""Kif23"", ""Lmnb1"", ""Plk4"", ""Ube2t"", ""Rrm1"", ""Mad2l1"", ""Camk2d"", ""Melk"", ""Rbl1"", ""Cdc45"", ""Usp1"", ""Rad51"", ""Uhrf1"", ""Igfbp4"", ""Ccnb2"", ""Zfp367"", ""Tk1"", ""Pole"", ""Fignl1"")"
"8","HALLMARK_MITOTIC_SPINDLE","1.87041186314344e-15","1.92953023810351e-13","1.00731795687447","-0.805475682942438","-2.32502766300016","85","c(""Top2a"", ""Nusap1"", ""Prc1"", ""Fbxo5"", ""Kif11"", ""Ndc80"", ""Cenpe"", ""Cenpf"", ""Birc5"", ""Tpx2"", ""Smc4"", ""Incenp"", ""Cdk1"", ""Kif22"", ""Racgap1"", ""Kif15"", ""Ttk"", ""Anln"", ""Plk1"", ""Kif4"", ""Kif20b"", ""Bub1"", ""Aurka"", ""Ckap5"", ""Dlgap5"", ""Ect2"", ""Kntc1"", ""Kif23"", ""Lmnb1"", ""Pif1"", ""Kif2c"", ""Espl1"", ""Nek2"", ""Smc1a"", ""Actn4"", ""Smc3"", ""Rfc1"", ""Pcm1"", ""Cdk5rap2"", ""Pcnt"", ""Cep57"", ""Ccnb2"", ""Epb41l2"", ""Sass6"", ""Nck2"", ""Marcks"", ""Cntrl"", ""Cntrob"", ""Tiam1"", ""Cep192"", ""Alms1"")"
"9","GOCC_CHROMOSOMAL_REGION","5.46856139115568e-19","9.57329671415344e-17","1.12391496374483","-0.733700866027918","-2.31989077924418","168","c(""Top2a"", ""Esco2"", ""Spc25"", ""Mki67"", ""Aurkb"", ""Ndc80"", ""Cenpe"", ""Mis18bp1"", ""Cenpf"", ""Birc5"", ""Smc4"", ""Incenp"", ""Ncapg"", ""Cbx3"", ""Ezh2"", ""Spc24"", ""Cdca8"", ""Rad51ap1"", ""Ttk"", ""Ncapd2"", ""Plk1"", ""Nuf2"", ""Ctcf"", ""Bub1b"", ""Kif18a"", ""Rbbp4"", ""Bub1"", ""Rad21"", ""Ncapd3"", ""Aurka"", ""Spag5"", ""H3f3b"", ""Ckap5"", ""Dnmt1"", ""Cenpl"", ""Smc6"", ""Ska2"", ""Hnrnpa2b1"", ""Ska1"", ""Stag2"", ""Kntc1"", ""Cbx1"", ""Ska3"", ""Hjurp"", ""Bub3"", ""Cenpp"", ""Pif1"", ""Kif2c"", ""Nsl1"", ""Cenph"", ""Mad2l1"", ""Nek2"", ""Smc1a"", ""Smchd1"", ""Cenpi"", ""Ercc6l"", 
""Oip5"", ""Spdl1"", ""Smc3"", ""Baz1b"", ""Nsmce1"", ""Rad51"", ""Ikzf1"", ""Cenpc1"", ""Dsn1"", ""Fmr1"", ""Smarcc1"", ""Cbx5"", ""Blm"", ""Smarca5"", ""H3f3a"", ""Knstrn"", ""Cenpa"", ""Cenpk"", ""Cdk2"", ""Cenpm"", ""Smc5"", ""Wrn"", ""Suv39h1"", ""Terf1"", ""Nde1"", ""Zwilch"", ""Sin3a"", ""Thoc7"", ""Mis18a"", ""Xpo1"", ""Rangap1"", ""Cdc20"", ""Rif1"", ""Tinf2"", ""Cenpn"", ""Xrcc1"", ""Smarca4"", ""Cenpo"", ""Chek2"", ""Ccnb1"", ""Brca2"", ""Ctc1"")"
"10","GOBP_SISTER_CHROMATID_SEGREGATION","3.16456011381298e-16","3.73095179132604e-14","1.03769615548758","-0.768455216299453","-2.31035907303454","114","c(""Top2a"", ""Nusap1"", ""Spc25"", ""Prc1"", ""Fbxo5"", ""Kif11"", ""Smc2"", ""Aurkb"", ""Ndc80"", ""Cenpe"", ""Birc5"", ""Tpx2"", ""Smc4"", ""Incenp"", ""Cdk1"", ""Ncapg"", ""Kif22"", ""Racgap1"", ""Cit"", ""Spc24"", ""Cdca8"", ""Ncapg2"", ""Ttk"", ""Ncapd2"", ""Plk1"", ""Nuf2"", ""Tacc3"", ""Ncaph"", ""Bub1b"", ""Kif18a"", ""Ube2c"", ""Bub1"", ""Rad21"", ""Ncapd3"", ""Spag5"", ""Kif14"", ""Kif18b"", ""Cdca5"", ""Stag2"", ""Kntc1"", ""Kif23"", ""Kifc1"", ""Bub3"", ""Kif2c"", ""Nsl1"", ""Espl1"", ""Mad2l1"", ""Nek2"", ""Smc1a"", ""Cenpi"", ""Spdl1"", ""Smc3"", ""Baz1b"", ""Cenpc1"", ""Dsn1"", ""Smarcc1"", 
""Cdk5rap2"", ""Smarca5"", ""Knstrn"", ""Cenpk"", ""Ncaph2"", ""Ccsap"", ""Anapc11"", ""Cep192"", ""Mybl2"", ""Bcl7a"", ""Zwilch"", ""Trip13"")"
