"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_INFLAMMATORY_RESPONSE","0.00102166173996351","0.00996120196464422","0.45505986738723","0.81131232212694","1.27472168331507","104","c(""C3ar1"", ""Adgre1"", ""Slc7a2"", ""Axl"", ""Stab1"", ""Il18"", ""Lyn"", ""Cybb"", ""Msr1"", ""Ccl24"", ""Il1a"", ""Cdkn1a"", ""Ptafr"", ""Mefv"", ""Scn1b"", ""Cmklr1"", ""Gna15"", ""Abca1"", ""Cd14"", ""Il15"", ""Slc1a2"", ""Il10ra"", ""Nampt"", ""Cd82"", ""P2rx4"", ""Clec5a"", ""Hbegf"", ""Nlrp3"", ""Il1b"", ""Bst2"", ""Ly6e"", ""Atp2b1"", ""Tnfrsf1b"", ""Irf7"")"
"2","HALLMARK_APICAL_JUNCTION","0.00354039356501986","0.0230125581726291","0.431707695803346","0.814672824565528","1.27978354406417","65","c(""Sirpa"", ""Sdc3"", ""Tspan4"", ""Vcam1"", ""Itga9"", ""Mmp2"", ""Cd86"", ""Tgfbi"", ""Lima1"", ""Skap2"", ""Syk"", ""Tjp1"")"
"3","HALLMARK_APOPTOSIS","0.00138981949238136","0.0108405920405746","0.45505986738723","0.816082924814772","1.28225355444642","79","c(""Sat1"", ""Cd38"", ""Rhob"", ""Il18"", ""Atf3"", ""Hmox1"", ""Il1a"", ""Cdkn1a"", ""Lgals3"", ""Mmp2"", ""Timp2"", ""Gna15"", ""Casp1"", ""Cd14"", ""Casp4"", ""Tgfb2"", ""Krt18"", ""App"", ""Gpx1"", ""Lmna"", ""Hgf"", ""Cd44"", ""Ifitm3"", ""Jun"", ""Il1b"")"
"4","HALLMARK_COMPLEMENT","3.22726748699962e-05","0.00125863431992985","0.557332238758646","0.848032119566208","1.33128848662744","84","c(""Ctsb"", ""C1qc"", ""Lgmn"", ""C3"", ""Ctsh"", ""Lrp1"", ""Ctss"", ""C1qa"", ""Lyn"", ""Ctsc"", ""Pla2g7"", ""Apoc1"", ""Fcer1g"", ""Pdgfb"", ""Lap3"", ""Lgals3"", ""Timp2"", ""Casp1"", ""Cebpb"", ""Casp4"", ""Kynu"", ""Plek"", ""Prcp"", ""Cd36"", ""F10"", ""Pla2g4a"")"
"5","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","0.00020539277477176","0.00267010607203288","0.518848077743792","0.851970469912773","1.33746144898259","69","c(""Postn"", ""Sat1"", ""Itgb5"", ""Rhob"", ""Vcam1"", ""Lrp1"", ""Tgm2"", ""Spp1"", ""Pmp22"", ""Mmp2"", ""Tgfbi"", ""Dab2"", ""Dst"", ""Il15"", ""Cadm1"", ""Id2"", ""Colgalt1"", ""Cxcl12"", ""Col5a1"", ""Cd44"", ""Lox"", ""Basp1"", ""Jun"")"
"6","HALLMARK_COAGULATION","0.000199381772051226","0.00267010607203288","0.518848077743792","0.872045036249809","1.37747714435051","53","c(""Ctsb"", ""Lgmn"", ""C3"", ""Crip2"", ""Ctsh"", ""Lrp1"", ""C1qa"", ""Trf"", ""Apoc1"", ""Pdgfb"", ""Pros1"", ""Mmp2"", ""Pf4"", ""Plek"")"
