,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.6037935380047047,0.34268279055070827,0.48891693090752136
0.2,0.6291561426707317,0.38941435593538265,0.512126042232744
0.3,0.6724139709086789,0.4851004972754679,0.5459332564416015
0.4,0.670779727080965,0.48584318289429634,0.5458834489493016
0.5,0.6786255554663312,0.49920419041902137,0.5538281208578387
0.6,0.6792464058230181,0.5007137498601442,0.5549004542367584
0.7,0.6788020571716701,0.5001550141199882,0.5538112739094978
0.7999999999999999,0.6905106205566679,0.5437731330034508,0.5825310371047544
0.8999999999999999,0.6894592855236396,0.5440665966178619,0.5823464911518539
0.9999999999999999,0.6833292896175704,0.5390509928436965,0.5762639688314761
1.0999999999999999,0.6827733511316557,0.5541483572923583,0.5857816192081897
1.2,0.6838601393008779,0.5614840317380113,0.5922391969997249
1.3,0.684028772358933,0.5621781083355788,0.5928690516750832
1.4,0.6775008962264112,0.5399797971194702,0.5721448825897576
1.5,0.679744770266684,0.5562775090581391,0.5873366231954541
1.5999999999999999,0.6802523141331422,0.5583513349282988,0.5892748982547353
1.7,0.6751879388127766,0.536817969427865,0.5696163964055826
1.8,0.6699984068115544,0.49090192820842943,0.5269828360217587
1.9,0.6664747444340589,0.48889510541348674,0.52619921990291
2.0,0.6623567828683946,0.4758475520022286,0.5148127137421501
