,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.2,0.640266569078447,0.40213455416022115,0.5196440650572339
0.1,0.6041715284603397,0.33600383350170443,0.4864115568383173
0.3,0.6712868911448097,0.43620359779084383,0.5403228981629772
0.4,0.6646839650933455,0.4667898103053562,0.532728726644995
0.5,0.6699274999967394,0.4764403539267342,0.5384081869995461
0.6,0.6694171057539161,0.4766388668133089,0.5377702730265984
0.7,0.678549130529388,0.5086859355533979,0.5586864495847016
0.7999999999999999,0.678452988445869,0.5098026190184314,0.559346570547053
0.8999999999999999,0.6777845133507588,0.5249509423453582,0.5680608804345786
0.9999999999999999,0.6807537068705205,0.5317371256015797,0.5722813654251122
1.0999999999999999,0.6686528539674593,0.5210713860245241,0.5582645533859345
1.2,0.6657996837064576,0.5212006136722529,0.5577034684071948
1.3,0.6642714418635618,0.5286739012216702,0.5632220315995214
1.4,0.6658515373888411,0.530720845652743,0.5646849456300979
1.5,0.6568390375660348,0.4995285466577963,0.5353026521773714
1.5999999999999999,0.6567037245592985,0.505099038081049,0.5396701168952737
1.7,0.6493631072088096,0.49835683890694255,0.533266018493438
1.8,0.6437060316233141,0.49324825463313426,0.5290402504417064
1.9,0.6470064461540728,0.4939956740264995,0.5297565907424109
2.0,0.6464001798989639,0.4872878871194417,0.5246089061705101
