,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.6018969602211237,0.34323023949693615,0.48926551343913155
0.2,0.6246974588871061,0.39078118200981565,0.5127030105413302
0.3,0.6482318841992548,0.4178021583418849,0.5289332493644829
0.4,0.6712200122115539,0.4890209099752489,0.5483568493321913
0.5,0.672709333295771,0.4923251646876134,0.55006793641919
0.6,0.677108238314015,0.5015523395944501,0.5554961224966586
0.7,0.6768843404511917,0.5018940123125463,0.5550179839671977
0.7999999999999999,0.6739802377221892,0.5174609921491473,0.5633504656174159
0.8999999999999999,0.6714447075017076,0.5148490869789004,0.5586794724250547
0.9999999999999999,0.6792918867567456,0.5375100463376312,0.5748618648341259
1.0999999999999999,0.6762464800096099,0.5359677950588831,0.5729322371961667
1.2,0.6876269860628685,0.5611402233258288,0.5926376589229331
1.3,0.6829808751005829,0.5551356048079947,0.5872206045862002
1.4,0.6823418175536561,0.5544729915916311,0.5861858675103926
1.5,0.6806536320597226,0.5598760893335971,0.5909386904633761
1.5999999999999999,0.677925300365867,0.5614323097773365,0.5923620689169887
1.7,0.6739243928615608,0.5541648485254586,0.585437718578505
1.8,0.6586622280726017,0.4812691715085202,0.5199373824935162
1.9,0.6646314661926279,0.49295501031463673,0.5299509761257453
2.0,0.6594921039547884,0.4767121485220235,0.518101033901751
