,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.5546136607192398,0.26323794945484336,0.44416565678272896
0.2,0.6437162056154812,0.39762636551327407,0.5164822817748477
0.3,0.6621087269466386,0.4213865924979296,0.5295263618889151
0.4,0.6717440879548656,0.437090950259261,0.5388229629926902
0.5,0.6798478907750488,0.5048211708407438,0.5555571263050431
0.6,0.6783649939208443,0.5057537157342846,0.5554365430576574
0.7,0.6773855661001653,0.5060976740633797,0.5553228089331991
0.8999999999999999,0.6729175960315542,0.5026162211069052,0.5511603210409226
0.7999999999999999,0.6749871151729141,0.5043033619945617,0.5532088254269191
1.0999999999999999,0.6635543425604743,0.5191463837996144,0.5558233756756379
0.9999999999999999,0.6688447188568681,0.5188762528829635,0.5562804597315242
1.3,0.6646091198444227,0.5336250073118749,0.5663185110793801
1.2,0.669684843591098,0.5244437823070514,0.5599961201132931
1.4,0.6643230180782022,0.5356941120692452,0.5681872218324883
1.5,0.668059391046018,0.5400493746451178,0.5721962376583747
1.5999999999999999,0.6603359514003001,0.5380815389863677,0.5704258510397038
1.7,0.6595520367674071,0.5336550781166604,0.5662168069718716
1.8,0.6506190599793876,0.4979200922986974,0.5339443485189506
2.0,0.6402078249929826,0.44290232959619213,0.4849180452066407
1.9,0.65018292108952,0.46408139748966043,0.5039129364692253
