,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.5500419074509675,0.27784339786121126,0.45105035538646815
0.2,0.6322564416753005,0.3894690888868214,0.5121517803340159
0.3,0.672247976335347,0.4372557699315084,0.5407393418456866
0.4,0.6665098817999674,0.46867621949762817,0.5343137643059319
0.5,0.6741886704299106,0.49086474563430815,0.5497591113017176
0.6,0.6746139945134062,0.4915771132444941,0.549072384766777
0.7,0.6746982234863972,0.49305063709216923,0.549979715085696
0.7999999999999999,0.679313966584665,0.5025442562049146,0.5561079177421221
0.8999999999999999,0.6946150961173269,0.5457798841794343,0.5830617814457842
0.9999999999999999,0.6949934980774203,0.546034055091748,0.5825228352579286
1.0999999999999999,0.690442836522018,0.566920908656102,0.5981329122947351
1.2,0.6839938317428215,0.5492751211058339,0.5812980327725256
1.3,0.6776130069087843,0.5213176022778596,0.5553140476607398
1.4,0.6744470781190188,0.5355502701194852,0.5680490185089055
1.5,0.6706867981895547,0.5133276193076098,0.5475322258048362
1.5999999999999999,0.6629092198282955,0.4978813451775153,0.5333533263436844
1.7,0.6614851927535242,0.4858566876721673,0.523491035658498
1.8,0.6586821323045531,0.4833449631146774,0.5214235271422396
1.9,0.6552939961454044,0.47709944575096974,0.5161413994956054
2.0,0.650497247304442,0.4537086186833753,0.49471015573554633
