,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.6059671756500791,0.3452853597356104,0.4914214956585066
0.2,0.6497137054850166,0.40949305298298,0.5250444393871156
0.3,0.6731521645839541,0.4426647855506657,0.5443029801716515
0.4,0.6668949863928119,0.4703797600175654,0.5352210020781403
0.5,0.6841353695389778,0.5134242607751213,0.5632707833902272
0.6,0.6820578816834739,0.5115938160567819,0.5610249100034129
0.7,0.6812429657438692,0.51149815520435,0.56023313736243
0.7999999999999999,0.6800271780171485,0.51055057120746,0.559039869870712
0.8999999999999999,0.6799871908841332,0.5223049898379494,0.5643792688798753
0.9999999999999999,0.6804228037178907,0.5244234725538992,0.565124702838257
1.0999999999999999,0.6784805999685851,0.5219748856638108,0.5629823693560934
1.2,0.6734145812324683,0.5221279690274556,0.5615291677678361
1.3,0.6671126264566114,0.5151166197502681,0.5530251445483603
1.4,0.6569933019113857,0.5143085491064694,0.5491450775943907
1.5,0.65794204204015,0.5164828593460071,0.5507895390438182
1.5999999999999999,0.6531591461681644,0.5075628514706166,0.541976348690634
1.7,0.649215472654252,0.5056575836758332,0.5400674456744944
1.8,0.6470431653720826,0.5004729714253747,0.53559422430328
1.9,0.6500379176632546,0.5044653838378013,0.5392151399414596
2.0,0.6421501828495391,0.4851038378156078,0.5241428611479754
