,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.6278600345309848,0.38774447462753875,0.5118319916550044
0.2,0.6326507029830796,0.39276894506848625,0.515162196139598
0.3,0.6561897782326396,0.45329596124414057,0.5236390823391133
0.4,0.6675953931907963,0.46661319898108555,0.5327717063999843
0.5,0.6757782340371756,0.4899774654890029,0.5487141450912535
0.6,0.676440292015801,0.49494734906049603,0.5484392095423879
0.7,0.6842073103840279,0.5171037247973933,0.5627454026891882
0.7999999999999999,0.6803121802245581,0.5169919112684026,0.5617023183895249
0.8999999999999999,0.6779900554307983,0.5175441685703047,0.5617835009979404
0.9999999999999999,0.6768393985754151,0.5321297862856578,0.5688007277398885
1.0999999999999999,0.6782307462713463,0.5415446947117444,0.5760568275767796
1.2,0.6755065455953189,0.5437677593012241,0.5756658068319267
1.3,0.6737049566892129,0.5402056034957979,0.5735252142661215
1.4,0.6714089547909936,0.5305951461667631,0.5633571258335499
1.5,0.6724689089674634,0.5398239148804203,0.5720056406550372
1.5999999999999999,0.6698522940981655,0.5354916783596516,0.5680238337410947
1.7,0.6686506029769695,0.5343261629007405,0.5670406287254508
1.8,0.6683379917111885,0.5364998770520788,0.5691372685781533
1.9,0.6605647715216671,0.5118035246695805,0.5469156124018179
2.0,0.6655367382153062,0.5339533354802333,0.5672171407348944
