"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY","1.30559925142894e-05","0.00158630309048616","0.593325476396405","-0.488683873459231","-1.8678556172209","102","c(""BST2"", ""IGHG4"", ""CD27"", ""IGLC2"", ""CD74"", ""RAC2"", ""IGHG1"", ""IGKC"", ""TUBB"", ""IGHG3"", ""PRDX1"", ""HAVCR2"", ""C3"", ""CTSH"", ""IGLC3"", ""C1S"", ""TYROBP"", ""ITGB2"", ""FCER1G"", ""C1R"", ""IGHG2"", ""C1QA"", ""CLEC7A"", ""C1QB"", ""LAG3"", ""RSAD2"", ""SLAMF1"", ""CD177"", ""CD2"", ""C1QC"")"
"2","GOBP_VIRAL_LIFE_CYCLE","0.000250594692624828","0.0116353625828513","0.49849310876659","-0.527277748038437","-1.84316361815115","60","c(""LGALS1"", ""CTSB"", ""BST2"", ""LY6E"", ""CD74"", ""GSN"", ""IFI27"", ""TNFRSF4"", ""CTSL"", ""ISG20"", ""CAV1"", ""APOE"", ""CD4"", ""SCARB2"", ""DEK"", ""RSAD2"", ""SLAMF1"", ""ITGB5"", ""HYAL2"", ""IFIT1"", ""ITGAV"", ""ANPEP"", ""MRC1"", ""SLPI"", ""CD86"", ""CCL2"", ""CCL8"", ""FCN1"", ""PCBP2"")"
"3","GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION","0.00115940574642343","0.0313039551534325","0.45505986738723","-0.678698537092818","-1.82427140246751","18","c(""CD27"", ""TNFSF13B"", ""CD74"", ""TNFRSF4"")"
"4","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY","0.000141341900476953","0.00792601888059219","0.518848077743792","-0.50137259833514","-1.82313374567524","77","c(""IGHG4"", ""CD27"", ""IGLC2"", ""CD74"", ""IGHG1"", ""IGKC"", ""TUBB"", ""IGHG3"", ""PRDX1"", ""HAVCR2"", ""C3"", ""CTSH"", ""IGLC3"", ""C1S"", ""FCER1G"", ""C1R"", ""IGHG2"", ""C1QA"", ""C1QB"", ""LAG3"", ""RSAD2"", ""SLAMF1"")"
"5","GOBP_VACUOLE_ORGANIZATION","0.000901886872468524","0.0254918598045105","0.477270815362862","-0.641159846847002","-1.81136768506838","22","c(""CTSD"", ""ATP6V1F"", ""ATP6V0B"", ""NUPR1"", ""HEXB"", ""ATP6AP1"", ""SCARB2"", ""LIPA"", ""TPP1"")"
"6","GOBP_REGULATION_OF_B_CELL_PROLIFERATION","0.00135897411265135","0.0353818617186726","0.45505986738723","-0.642803746009852","-1.7909865146911","21","c(""TNFSF13B"", ""CD74"", ""TNFRSF4"", ""MZB1"", ""TYROBP"", ""MNDA"")"
"7","GOBP_B_CELL_MEDIATED_IMMUNITY","0.00104502652903462","0.0287480882892919","0.45505986738723","-0.544486675111728","-1.78077284894514","44","c(""IGHG4"", ""CD27"", ""IGLC2"", ""CD74"", ""IGHG1"", ""IGKC"", ""IGHG3"", ""C3"", ""IGLC3"", ""C1S"", ""FCER1G"", ""C1R"", ""IGHG2"", ""C1QA"", ""C1QB"")"
"8","GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY","0.000909174698103256","0.0254918598045105","0.477270815362862","-0.516958627820583","-1.77660148910952","55","c(""CSTB"", ""CTSD"", ""TIMP1"", ""GSN"", ""CTSS"", ""CTSL"", ""CTSK"", ""TIMP3"", ""SERPINF1"", ""CAV1"", ""CTSH"", ""BCAP31"", ""CLEC7A"", ""APH1A"", ""S100A9"", ""UACA"", ""RCN3"")"
"9","GOBP_IMMUNE_EFFECTOR_PROCESS","6.56533991108296e-05","0.00550325113449083","0.538434096309916","-0.43868013743314","-1.76186795858421","147","c(""LGALS1"", ""BST2"", ""IGHG4"", ""CD27"", ""IGLC2"", ""CD74"", ""ACP5"", ""RAC2"", ""IGHG1"", ""IGKC"", ""TNFRSF4"", ""TUBB"", ""MZB1"", ""IGHG3"", ""PRDX1"", ""HAVCR2"", ""C3"", ""CTSH"", ""IGLC3"", ""A2M"", ""C1S"", ""FGL2"", ""TYROBP"", ""ITGB2"", ""FCER1G"", ""C1R"", ""LIPA"", ""IGHG2"", ""C1QA"", ""MDK"", ""CLEC7A"", ""ITM2A"", ""C1QB"", ""LAG3"", ""RSAD2"", ""SLAMF1"", ""CD177"", ""CFH"", ""CD2"", ""C1QC"", ""CFD"")"
"10","GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE","0.00164184779404677","0.038609904576132","0.45505986738723","-0.56155437073937","-1.73260834401147","33","c(""IGHG4"", ""IGHG1"", ""IGHG3"", ""LYZ"", ""CXCL9"", ""IGHG2"", ""RARRES2"", ""CXCL13"", ""S100A9"", ""RNASE6"", ""SLPI"", ""JCHAIN"", ""CCL13"", ""SPON2"", ""CXCL10"")"
"11","GOBP_ADAPTIVE_IMMUNE_RESPONSE","0.00049128277386656","0.0162793246431237","0.477270815362862","-0.437786625837964","-1.70733185452509","116","c(""IGHG4"", ""CD27"", ""TNFSF13B"", ""IGLC2"", ""CD74"", ""CD3D"", ""CTSS"", ""IGHG1"", ""IGKC"", ""TRAC"", ""CTSL"", ""IGHG3"", ""HAVCR2"", ""CD4"", ""C3"", ""CTSH"", ""IGLC3"", ""C1S"", ""FCER1G"", ""C1R"", ""IGHG2"", ""C1QA"", ""CLEC7A"", ""CXCL13"", ""C1QB"", ""LAG3"", ""RSAD2"", ""SLAMF1"", ""TRBC1"", ""CD3E"")"
"12","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS","0.00158196044442991","0.0378114479996526","0.45505986738723","-0.464794893768885","-1.69338814134348","79","c(""IGHG4"", ""CD27"", ""TNFSF13B"", ""IGLC2"", ""CD74"", ""IGHG1"", ""IGKC"", ""IGHG3"", ""HAVCR2"", ""CD4"", ""C3"", ""CTSH"", ""IGLC3"", ""C1S"", ""FCER1G"", ""C1R"", ""IGHG2"", ""C1QA"", ""CLEC7A"", ""CXCL13"", ""C1QB"", ""RSAD2"", ""SLAMF1"")"
