"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","TABULA_MURIS_SENIS_MARROW_HEMATOPOIETIC_PRECURSOR_CELL_AGEING","3.06985189641202e-10","3.32181143885338e-08","0.814035837847908","-0.729082812154423","-2.4535238600276","63","c(""Cd8b1"", ""Sh2d1a"", ""Tmsb4x"", ""Cd3d"", ""Thy1"", ""Ltb"", ""Anxa2"", ""Cd52"", ""Lat"", ""S100a11"", ""Cd3e"", ""Cd3g"", ""Ostf1"", ""Sat1"", ""Ctsb"", ""AW112010"", ""Ms4a6b"", ""Msrb1"", ""Gimap3"", ""B2m"", ""Cd9"", ""Gimap7"", ""Glrx"", ""Prr13"", ""Tnfrsf18"", ""Ms4a4b"", ""Vasp"", ""Vsir"")"
"2","ZENG_GU_ICB_CONTROL_METAGENE_25_PRECICTIVE_ICB_RESPONSE","3.04700053347634e-12","5.13957295867259e-10","0.898671232061694","-0.623716680583872","-2.35934209424483","127","c(""Cd8a"", ""Cd8b1"", ""Sh2d1a"", ""Cd3d"", ""Ltb"", ""Slamf6"", ""Cd4"", ""Cd27"", ""Cd52"", ""Ccr9"", ""Lat"", ""Cd3e"", ""Cd3g"", ""Ctsb"", ""Zbp1"", ""Lcp2"", ""Gpr171"", ""S1pr4"", ""Gimap3"", ""Itgal"", ""B2m"", ""Spn"", ""Icos"", ""Gng2"", ""Stat1"", ""Myo1f"", ""Plekho1"", ""Cyth4"")"
"3","MORI_IMMATURE_B_LYMPHOCYTE_DN","8.77435616968995e-10","8.38682210552864e-08","0.801215574617779","-0.672304483538133","-2.33835132779475","80","c(""Tubb5"", ""Smc4"", ""Stmn1"", ""Hmgb1"", ""Tuba1a"", ""Rrm2"", ""Rbbp4"", ""Hjurp"", ""Top2a"", ""Slbp"", ""Rag1"", ""Cdkn2c"", ""Smc2"", ""Hmgn2"", ""Nusap1"", ""Ezh2"", ""Cenpl"", ""Ndc80"", ""Tmpo"", ""Tubb4b"", ""Anp32e"", ""Cdca3"", ""Cdk1"", ""Lmnb1"", ""Haus3"", ""Cbx1"", ""Xrcc6"", ""Lgals1"", ""Ccna2"", ""Ncaph"", ""Rrm1"", ""Mki67"", ""Lig1"", ""Prc1"", ""Ckap5"", ""Cdc45"", ""E2f8"", ""Tuba1b"", ""Ube2c"", ""Txn1"", ""Hnrnpa3"", ""Cenpa"", ""Actn4"", ""Ttk"", ""Prdx4"", ""Pcna"", ""Rad51"", ""Smarca4"", ""Melk"", ""Cdca5"", ""Dnmt1"")"
"4","LI_INDUCED_T_TO_NATURAL_KILLER_DN","1.86100066770553e-09","1.57366246136792e-07","0.788186810800237","-0.680935485236588","-2.31647909380935","72","c(""H3f3b"", ""Satb1"", ""Sh2d1a"", ""Cd3d"", ""Tcf7"", ""Ets1"", ""Dntt"", ""Fyb"", ""Dgka"", ""Cd27"", ""Aqp11"", ""Tdrp"", ""Marcks"", ""Endou"", ""Actn1"", ""Rgcc"", ""Sox4"", ""Anp32e"", ""Xrcc6"", ""Dpp4"", ""Nck2"", ""Gfi1"", ""Aldh2"", ""Ly6d"", ""Rapgef3"")"
"5","MORI_LARGE_PRE_BII_LYMPHOCYTE_UP","8.15648525934982e-10","7.92838016311377e-08","0.801215574617779","-0.670390295438404","-2.29532747137159","77","c(""Tubb5"", ""Smc4"", ""Stmn1"", ""Hmgb1"", ""Calm2"", ""Ube2s"", ""Tuba1a"", ""Rrm2"", ""Rbbp4"", ""Hjurp"", ""Top2a"", ""Slbp"", ""Cdkn2c"", ""Smc2"", ""Hmgn2"", ""Bub3"", ""Asf1b"", ""Rad21"", ""Cenpl"", ""Ndc80"", ""Tmpo"", ""Tubb4b"", ""Anp32e"", ""Cdca3"", ""Cdk1"", ""Cmc2"", ""Lmnb1"", ""Lgals9"", ""Haus3"", ""Cbx1"", ""Xrcc6"", ""Lgals1"", ""Kif23"", ""Kif22"", ""Ccna2"", ""Ncaph"", ""Rrm1"", ""Mki67"", ""Lig1"", ""Prc1"", ""Racgap1"", ""E2f8"")"
"6","ZHENG_BOUND_BY_FOXP3","5.2734156552756e-14","1.37468358104571e-11","0.965327754226083","-0.581267663257597","-2.26210361175671","185","c(""Satb1"", ""Sh2d1a"", ""Tmsb4x"", ""Ets1"", ""Themis"", ""Ifngr1"", ""Fyb"", ""Slamf6"", ""Sp100"", ""Cd28"", ""Foxp1"", ""Tcf12"", ""Camk4"", ""Rrm2"", ""Ankrd44"", ""Ptprc"", ""Ablim1"", ""Tox"", ""Tube1"", ""Cdk19"", ""Nsmce1"", ""Clec2d"", ""Klf3"", ""Ift80"", ""St8sia4"", ""Ndc80"", ""Ms4a6b"", ""Cd226"", ""Klf6"", ""Slamf1"", ""Fli1"", ""Zfp36l2"", ""Ldlrad4"", ""Rpl37"", ""Stat5b"", ""Cmah"", ""Ifnar2"", ""Bcl6"", ""Nck2"", ""Cited2"", ""Trim59"", ""Sell"", ""Stat4"", ""Tmem71"", ""Lsm5"", ""Icos"", ""A930002I21Rik"", ""Gdi2"", ""P2ry10"", ""Rbl1"", ""Gng2"", ""Cytip"", ""Ms4a4b"", ""Stk10"", 
""Rasa3"", ""Ccr7"", ""Fam169b"", ""Add3"", ""Gata3"", ""Lta4h"", ""Elk3"", ""Dusp6"", ""Syne2"", ""Atp1b3"", ""Cnga1"", ""Rdm1"", ""Utp3"", ""Itga6"", ""Cadm3"", ""Samhd1"", ""Crem"", ""Klf2"", ""Nfkbiz"", ""Cd44"", ""Samsn1"", ""Aim2"", ""Rnf125"", ""St6gal1"")"
"7","GOBP_T_CELL_DIFFERENTIATION","2.62385128922668e-12","4.70243348241093e-10","0.898671232061694","-0.586063110454316","-2.24993928272317","162","c(""Cd8a"", ""Satb1"", ""Cd3d"", ""Hmgb1"", ""Tcf7"", ""Themis"", ""Ctsl"", ""Slamf6"", ""Cd4"", ""Cd27"", ""Psap"", ""Cd28"", ""Ccr9"", ""Foxp1"", ""Cd3e"", ""Cd1d1"", ""Rag1"", ""Ptprc"", ""Tox"", ""Nfatc3"", ""Rorc"", ""Sox4"", ""Cd3g"", ""Tcf3"", ""Igtp"", ""Gimap5"", ""Zfp36l2"", ""Stat5b"", ""Lgals9"", ""Gimap3"", ""Rag2"", ""Ifnar2"", ""Bcl6"", ""Lig4"", ""Drosha"", ""B2m"", ""Ikzf1"", ""Dusp10"", ""Stat4"", ""Nkap"", ""Runx1"", ""Spn"", ""Prelid1"", ""Irf1"", ""Myb"", ""Ccr7"", ""Vsir"", ""Cyld"", ""Gata3"", ""Il18r1"", ""Cbfb"", ""Ankle1"", ""Patz1"", ""Ikzf3"", ""Nfkbiz"", ""Blm"", ""Cd44"", ""Nlrp3"", 
""Ada"", ""Mafb"", ""Ncaph2"", ""Lag3"", ""Egr1"", ""Smarca4"")"
"8","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","2.13756133956093e-07","1.0131334117671e-05","0.690132458796796","-0.664536873015924","-2.23867580134861","62","c(""Cd8a"", ""Cd8b1"", ""Cd3d"", ""Cd247"", ""Slamf6"", ""Cd3e"", ""Cd1d1"", ""Cd3g"", ""Cd226"", ""Itga4"", ""Itgb7"", ""Itgal"", ""B2m"", ""Sell"", ""Trbc2"", ""Icam2"", ""Treml2"", ""Trbc1"")"
"9","GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION","1.93593267261946e-08","1.24096102174074e-06","0.73376198835648","-0.648157844965919","-2.21496742128077","74","c(""Satb1"", ""Hmgb1"", ""Tcf7"", ""Ctsl"", ""Slamf6"", ""Psap"", ""Foxp1"", ""Cd1d1"", ""Tox"", ""Rorc"", ""Igtp"", ""Gimap5"", ""Gimap3"", ""Bcl6"", ""Stat4"", ""Nkap"", ""Runx1"", ""Spn"", ""Irf1"", ""Myb"", ""Ccr7"", ""Gata3"", ""Il18r1"", ""Cbfb"", ""Ankle1"", ""Nfkbiz"", ""Blm"", ""Nlrp3"", ""Ada"")"
"10","ZHENG_FOXP3_TARGETS_IN_THYMUS_UP","4.74759890905028e-07","1.98740728054039e-05","0.674962860011025","-0.637698082595222","-2.17001271926739","70","c(""Ets1"", ""Slamf6"", ""Cd28"", ""Tcf12"", ""Cxcr4"", ""Tox"", ""Hbp1"", ""Cdk19"", ""Klf3"", ""Klf6"", ""Slamf1"", ""Dbf4"", ""Tubb4b"", ""Fli1"", ""Zfp36l2"", ""Ldlrad4"", ""Stat5b"", ""Cdk2"", ""Ifnar2"", ""Nck2"", ""Cited2"", ""Stat4"", ""Gdi2"", ""P2ry10"", ""Nr3c1"", ""Add3"", ""Lta4h"", ""Elk3"", ""Itga6"", ""Samhd1"", ""Nfkbiz"", ""Smc5"", ""Rnf125"", ""Nsmce2"", ""Trim34a"")"
