"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_RIBOSOME_BIOGENESIS","4.16897953767919e-08","9.68870844556643e-05","0.719512826338911","-0.508347568794548","-1.98663137242727","176","c(""Rps28"", ""Rpl35"", ""Rpl38"", ""Rps12"", ""Rps19"", ""Rps8"", ""C1qbp"", ""Rpl23a"", ""Ddx21"", ""Ncl"", ""Pa2g4"", ""Nop58"", ""Fbl"", ""Rps25"", ""Rpl6"", ""Nhp2"", ""Rpsa"", ""Nop10"", ""Ran"", ""Rpl14"", ""Gar1"", ""Rps23"", ""Chd7"", ""Rrp15"", ""Rps27l"", ""Gm2000"", ""Serbp1"", ""Rps17"", ""Mybbp1a"", ""Noc2l"", ""Rcl1"", ""Grwd1"", ""Npm1"", ""Wdr43"", ""Nifk"", ""Pno1"", ""Rrp9"", ""Rrp1b"", ""Ppan"", ""Mrto4"", ""Nop2"", ""Npm3"", ""Rrs1"", ""Rps15"", ""Pdcd11"", ""Ltv1"", ""Nle1"", ""Isg20"", ""Bop1"", ""Tma16"", ""Lsm6"", ""Dkc1"", ""Ddx18"", ""Wdr46"", ""Rrp12"", ""Nop56"", ""Nop16"", ""Nat10"", 
""Wdr75"", ""Utp18"", ""Lyar"", ""Ftsj3"", ""Rpp38"", ""Ipo4"", ""Rpf2"", ""Znhit6"", ""Mdn1"", ""Rpp40"", ""Pes1"", ""Xpo1"", ""Exosc1"", ""Sdad1"", ""Spata5"", ""Ddx27"", ""Exosc2"", ""Utp20"", ""Zfp593"", ""Ddx56"", ""Nol10"", ""Wdr74"", ""Tsr1"", ""Wdr18"")"
"2","GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS","0.000268703789706229","0.0283848912398762","0.49849310876659","-0.685680023320919","-1.98238866403177","29","c(""Mif"", ""Gstp1"", ""Fabp5"", ""Ephx1"", ""Cd74"", ""Ptges3"")"
"3","GOBP_PROSTANOID_METABOLIC_PROCESS","0.00017427049845973","0.0232196417110718","0.518848077743792","-0.777720545941731","-1.97643917398951","17","c(""Mif"", ""Gstp1"", ""Fabp5"", ""Cd74"", ""Ptges3"", ""Anxa1"")"
"4","GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS","0.00021806382976647","0.0253390170188638","0.518848077743792","-0.807425544710314","-1.96799149444027","15","c(""Aldoa"", ""Pgk1"", ""Tkt"", ""Tpi1"", ""Gapdh"", ""Pgam1"")"
"5","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE","0.000142784414822681","0.0221220653365274","0.518848077743792","-0.697592245731859","-1.95358767452841","25","c(""Rpl39"", ""Hmgn2"", ""Rps19"", ""B2m"", ""Gapdh"", ""Romo1"", ""Lgals3"")"
"6","GOBP_TRANSLATION_AT_SYNAPSE","0.00011834891987537","0.0211571453684893","0.538434096309916","-0.65754975013436","-1.95341192267314","34","c(""Rps28"", ""Rpl36"", ""Rpl35"", ""Rpl36a"", ""Rps26"", ""Rplp2"", ""Rpl15"", ""Rpl38"", ""Rpl37"", ""Rps12"", ""Rpl23a"", ""Rpl6"", ""Rpl22"", ""Rpl14"")"
"7","GOBP_RRNA_METABOLIC_PROCESS","1.45611471694083e-06","0.000483430086024356","0.643551836150722","-0.519577839254207","-1.9392974148426","126","c(""Rps28"", ""Rpl35"", ""Rps19"", ""Rps8"", ""Ddx21"", ""Ncl"", ""Pa2g4"", ""Fbl"", ""Rps25"", ""Nhp2"", ""Nop10"", ""Rpl14"", ""Gar1"", ""Chd7"", ""Rrp15"", ""Gm2000"", ""Rps17"", ""Rcl1"", ""Npm1"", ""Wdr43"", ""Nifk"", ""Rrp9"", ""Rrp1b"", ""Ppan"", ""Mrto4"", ""Nop2"", ""Npm3"", ""Rrs1"", ""Rps15"", ""Pdcd11"", ""Isg20"", ""Bop1"", ""Lsm6"", ""Dkc1"", ""Ddx18"", ""Wdr46"", ""Rrp12"", ""Nat10"", ""Wdr75"", ""Polr1b"", ""Utp18"", ""Lyar"", ""Polr1a"", ""Ftsj3"", ""Rpp38"", ""Rpf2"", ""Znhit6"", ""Slfn8"", ""Rpp40"", ""Pes1"", ""Exosc1"", ""Ddx27"", ""Exosc2"", ""Utp20"", ""Ddx56"", ""Nol10"", ""Wdr74"", ""Tsr1"", 
""Wdr18"")"
"8","GOBP_CYTOPLASMIC_TRANSLATION","1.19056412176672e-05","0.00307430113220652","0.593325476396405","-0.547859956703876","-1.92217714747196","89","c(""Rpl41"", ""Rps28"", ""Rpl36"", ""Rpl39"", ""Rpl36a"", ""Rps26"", ""Rplp2"", ""Rplp1"", ""Rpl22l1"", ""Rpl15"", ""Rpl38"", ""Rps12"", ""Rps19"", ""Rps8"", ""Rpl23a"", ""Eif4a1"", ""Rps25"", ""Rps2"", ""Rpl6"", ""Rpl31"", ""Rpl22"", ""Rpsa"", ""Rps20"", ""Rpl14"", ""Pkm"", ""Rps23"", ""Rps18"", ""Rps17"", ""Eif2s2"", ""Hnrnpu"")"
"9","GOBP_CELL_CYCLE_DNA_REPLICATION","0.000577907956176186","0.0447686030051152","0.477270815362862","-0.691862388814956","-1.9164491361495","24","c(""Mcm5"", ""Pcna"", ""Mcm6"", ""Mcm3"", ""Lig1"", ""Rad51"", ""Mcm7"", ""Tk1"", ""Pola1"", ""Cdc45"", ""Fbxo5"", ""Mcm2"", ""E2f8"", ""Cdt1"", ""Mcm4"", ""Gins1"")"
"10","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS","2.54271520593066e-07","0.000147731753464572","0.674962860011025","-0.46455225378801","-1.87299987357011","231","c(""Rps28"", ""Rpl35"", ""Snrpg"", ""Rpl38"", ""Rps12"", ""Rps19"", ""Rps8"", ""Snrpf"", ""C1qbp"", ""Rpl23a"", ""Ddx21"", ""Ncl"", ""Snrpd3"", ""Pa2g4"", ""Nop58"", ""Fbl"", ""Rps25"", ""Rpl6"", ""Nhp2"", ""Rpsa"", ""Nop10"", ""Ran"", ""Rpl14"", ""Gar1"", ""Rps23"", ""Chd7"", ""Rrp15"", ""Rps27l"", ""Gm2000"", ""Snrpe"", ""Serbp1"", ""Rps17"", ""Mybbp1a"", ""Eif2s2"", ""Ptges3"", ""Noc2l"", ""Rcl1"", ""Grwd1"", ""Npm1"", ""Wdr43"", ""Nifk"", ""Pno1"", ""Rrp9"", ""Rrp1b"", ""Ppan"", ""Mrto4"", ""Nop2"", ""Npm3"", ""Rrs1"", ""Rps15"", ""Pdcd11"", ""Ltv1"", ""Nle1"", ""Isg20"", ""Bop1"", ""Tma16"", ""Lsm6"", ""Dkc1"", 
""Ddx18"", ""Wdr46"", ""Rrp12"", ""Nop56"", ""Snrpd2"", ""Ddx39b"", ""Nop16"", ""Nat10"", ""Wdr75"", ""Utp18"", ""Lyar"", ""Snrpd1"", ""Ftsj3"", ""Rpp38"", ""Ipo4"", ""Rpf2"", ""Znhit6"", ""Mdn1"", ""Rpp40"", ""Pes1"", ""Xpo1"", ""Exosc1"", ""Sdad1"", ""Wdr77"", ""Spata5"", ""Isy1"", ""Ddx27"", ""Exosc2"", ""Utp20"", ""Zfp593"", ""Ddx56"", ""Nol10"", ""Wdr74"", ""Tsr1"", ""Wdr18"")"
"11","GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE","0.000495429264492446","0.0432215057795427","0.477270815362862","-0.587583683202344","-1.82336055402954","44","c(""Mif"", ""B2m"", ""Gimap3"", ""Ddx21"", ""Cd74"", ""Cd160"", ""Fcer1g"", ""Gata3"", ""P2rx7"", ""Il18r1"", ""Gimap5"", ""Rsad2"", ""Xcl1"", ""Nr4a3"", ""Tbx21"", ""Clnk"", ""Cd226"", ""Casp1"", ""Plcg2"", ""Il4"", ""Ifng"", ""Ddx1"", ""Irf5"", ""Casp4"", ""Ffar2"")"
"12","GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS","0.000157188878057391","0.0228316845378361","0.518848077743792","-0.558277106723326","-1.80972311729715","59","c(""Rps28"", ""Rpl38"", ""Rps12"", ""Rps19"", ""Rps8"", ""Nop58"", ""Fbl"", ""Rps25"", ""Rpsa"", ""Rps23"", ""Rps27l"", ""Rps17"", ""Rcl1"", ""Npm1"", ""Wdr43"", ""Pno1"", ""Rrp9"", ""Rrs1"", ""Rps15"", ""Ltv1"", ""Lsm6"", ""Wdr46"", ""Nop56"", ""Nat10"", ""Wdr75"", ""Utp18"")"
"13","GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS","1.54753199379361e-07","0.000146406652175175","0.690132458796796","-0.438614068586499","-1.80842955686514","298","c(""Rpl41"", ""Rps28"", ""Rpl36"", ""Rpl39"", ""Rpl35"", ""Rpl36a"", ""Rps26"", ""Rplp2"", ""Vim"", ""Rplp1"", ""Rpl22l1"", ""Rpl15"", ""Rpl38"", ""Rpl37"", ""Rps12"", ""Rps19"", ""Pabpc1"", ""Rps8"", ""Eif5a"", ""C1qbp"", ""Eef1a1"", ""Rpl23a"", ""Eif4a1"", ""Ncl"", ""Pa2g4"", ""Bzw2"", ""Rps25"", ""Rps2"", ""Rpl6"", ""Shmt1"", ""Rpl31"", ""Rpl22"", ""Rpsa"", ""Rps20"", ""Calr"", ""Rpl14"", ""Pkm"", ""Rps23"", ""Vars"", ""Gapdh"", ""Shmt2"", ""Rps27l"", ""Zfp36l2"", ""Gm2000"", ""Cdk4"", ""Serbp1"", ""Rps18"", ""Rps17"", ""Nolc1"", ""Eif2s2"", ""Hnrnpu"", ""Uqcc2"", ""Tyms"", ""Npm1"", ""Rpl21"", ""Aimp2"", 
""Ifrd2"", ""Rpl23"", ""Ybx1"", ""Zfp36l1"", ""Eif4a3"", ""Rps15"", ""Tnf"", ""Pum3"", ""Slbp"", ""Pus7"", ""Gars"", ""Mrps18b"")"
"14","GOBP_AMIDE_BIOSYNTHETIC_PROCESS","1.88993096611672e-07","0.000146406652175175","0.690132458796796","-0.423172188763489","-1.77299733523607","330","c(""Rpl41"", ""Rps28"", ""Rpl36"", ""Rpl39"", ""Rpl35"", ""Rpl36a"", ""Rps26"", ""Rplp2"", ""Vim"", ""Rplp1"", ""Rpl22l1"", ""Rpl15"", ""Rpl38"", ""Rpl37"", ""Rps12"", ""Rps19"", ""Pabpc1"", ""Rps8"", ""Eif5a"", ""C1qbp"", ""Eef1a1"", ""Rpl23a"", ""Eif4a1"", ""Ncl"", ""Pa2g4"", ""Bzw2"", ""Rps25"", ""Rps2"", ""Rpl6"", ""Shmt1"", ""Rpl31"", ""Rpl22"", ""Rpsa"", ""Rps20"", ""B4galnt1"", ""Calr"", ""Rpl14"", ""Pkm"", ""Ass1"", ""Rps23"", ""Vars"", ""Gapdh"", ""Shmt2"", ""Rps27l"", ""Zfp36l2"", ""Gm2000"", ""Cdk4"", ""Serbp1"", ""Rps18"", ""Rps17"", ""Nolc1"", ""Eif2s2"", ""Hnrnpu"", ""Uqcc2"", ""Tyms"", ""Npm1"", 
""Rpl21"", ""P2rx7"", ""Aimp2"", ""Ifrd2"", ""Rpl23"", ""Ybx1"", ""Zfp36l1"", ""Eif4a3"", ""Rps15"", ""Tnf"", ""Pum3"", ""Slbp"", ""St6galnac4"", ""Pus7"", ""Gars"", ""Mrps18b"")"
"15","GOBP_DNA_TEMPLATED_DNA_REPLICATION","0.000179842319621038","0.0232196417110718","0.518848077743792","-0.501719538202903","-1.76735728035776","93","c(""Mcm5"", ""Pcna"", ""Mcm6"", ""Mcm3"", ""Lig1"", ""Samhd1"", ""Fam111a"", ""Pold2"", ""Npm1"", ""Prim1"", ""Rrm1"", ""Alyref"", ""Rad51"", ""Mcm7"", ""Tipin"", ""Tk1"", ""Pola1"", ""Cdc45"", ""Nucks1"", ""Rfc4"", ""Pole2"", ""Ccne1"", ""Ccne2"", ""Fbxo5"", ""Dscc1"", ""Timeless"", ""Mcm2"", ""Cdc6"", ""Mcm10"", ""Pole"", ""Ticrr"", ""E2f8"", ""Pold1"", ""Chtf18"", ""Cdt1"", ""Mcm4"", ""Wdr18"", ""Wdhd1"", ""Gins1"", ""Mgme1"", ""Nbn"", ""Rfc3"", ""Mms22l"", ""Carm1"", ""Noc3l"", ""Pole4"", ""Bard1"", ""Dna2"", ""Traip"", ""Donson"", ""Cdc7"", ""Gins2"", ""Brca1"", ""Endog"", ""Blm"", ""Pola2"", ""Eme1"", 
""E2f7"", ""Rfc5"")"
