"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_MRNA_PROCESSING","1.14181449668183e-21","1.32678844514429e-18","1.20397524075264","-0.678369213822853","-2.5939072996299","162","c(""Srsf3"", ""Snrpf"", ""Hnrnpm"", ""Ybx1"", ""Ncl"", ""Hnrnpa3"", ""Alyref"", ""Rbm8a"", ""Snrpg"", ""Hnrnpa2b1"", ""Srsf2"", ""Snrpd3"", ""U2af1"", ""Larp7"", ""Lsm3"", ""Eif4a3"", ""Srsf7"", ""Snrpd2"", ""Snrpd1"", ""Hnrnpa1"", ""Lsm7"", ""Rbmxl1"", ""U2af2"", ""Ddx39b"", ""Pcbp1"", ""Hnrnpu"", ""Srsf10"", ""Slbp"", ""C1qbp"", ""Snrpb"", ""Clns1a"", ""Magoh"", ""Raly"", ""Snrpb2"", ""Wbp11"", ""Rnps1"", ""Hspa8"", ""Snrpe"", ""Lsm8"", ""Ddx1"", ""Srsf6"", ""Syncrip"", ""Srsf1"", ""Lsm2"", ""Dhx9"", ""Lsm5"", ""Ccnb1"", ""Thoc7"", ""Sf3b4"", ""Pabpc1"", ""Sf3a3"", ""Srrm1"", ""Rbm24"", ""Npm1"", ""Phf5a"", 
""Leo1"", ""Lsm6"", ""Nudt21"", ""Slirp"", ""Psip1"", ""Smu1"", ""Snrpc"", ""Srsf9"", ""Prpf19"", ""Zcchc8"", ""Zcrb1"", ""Strap"", ""Eftud2"", ""Prpf40a"", ""Cstf2"", ""Rbm17"", ""Sf3a2"", ""Sf3b5"", ""Sfpq"", ""Sap18"", ""Thoc6"", ""Snrpa"", ""Ptbp1"", ""Snrnp40"", ""Snrpa1"", ""Tbrg4"", ""Thoc3"", ""Khsrp"", ""Hnrnpc"", ""Ppp1r8"", ""Mettl16"", ""Gemin6"", ""Bcas2"", ""Rbmx2"", ""Snrnp35"", ""Rbm28"", ""Tcerg1"", ""Polr2d"", ""Tssc4"", ""Txnl4a"")"
"2","GOBP_RNA_SPLICING","8.59847408403753e-21","4.99571344282581e-18","1.1778932614942","-0.674823236431218","-2.56750404285479","158","c(""Srsf3"", ""Snrpf"", ""Hnrnpm"", ""Ybx1"", ""Ncl"", ""Hnrnpa3"", ""Alyref"", ""Rbm8a"", ""Snrpg"", ""Hnrnpa2b1"", ""Srsf2"", ""Snrpd3"", ""U2af1"", ""Larp7"", ""Lsm3"", ""Eif4a3"", ""Srsf7"", ""Snrpd2"", ""Snrpd1"", ""Prmt1"", ""Hnrnpa1"", ""Lsm7"", ""Rbmxl1"", ""U2af2"", ""Ddx39b"", ""Hnrnpu"", ""Srsf10"", ""Eny2"", ""C1qbp"", ""Snrpb"", ""Clns1a"", ""Magoh"", ""Raly"", ""Snrpb2"", ""Wbp11"", ""Rnps1"", ""Hspa8"", ""Snrpe"", ""Lsm8"", ""Ddx1"", ""Srsf6"", ""Syncrip"", ""Srsf1"", ""Lsm2"", ""Dhx9"", ""Lsm5"", ""Thoc7"", ""Sf3b4"", ""Pabpc1"", ""Sf3a3"", ""Srrm1"", ""Rbm24"", ""Npm1"", ""Phf5a"", ""Lsm6"", 
""Slirp"", ""Psip1"", ""Smu1"", ""Snrpc"", ""Srsf9"", ""Prpf19"", ""Zcchc8"", ""Zcrb1"", ""Strap"", ""Eftud2"", ""Prpf40a"", ""Rbm17"", ""Sf3a2"", ""Sf3b5"", ""Sfpq"", ""Sap18"", ""Thoc6"", ""Snrpa"", ""Ptbp1"", ""Snrnp40"", ""Snrpa1"", ""Ivns1abp"", ""Rps26"", ""Thoc3"", ""Khsrp"", ""Hnrnpc"", ""Ppp1r8"", ""Mettl16"", ""Gemin6"", ""Bcas2"", ""Rbmx2"", ""Snrnp35"", ""Rbm28"", ""Tcerg1"", ""Taf15"", ""Tssc4"", ""Txnl4a"")"
"3","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS","2.96192412190435e-17","7.64834628811746e-15","1.06720998682811","-0.692320009009876","-2.51815268586402","115","c(""Srsf3"", ""Snrpf"", ""Hnrnpm"", ""Ncl"", ""Hnrnpa3"", ""Rbm8a"", ""Snrpg"", ""Hnrnpa2b1"", ""Srsf2"", ""Snrpd3"", ""U2af1"", ""Larp7"", ""Lsm3"", ""Eif4a3"", ""Srsf7"", ""Snrpd2"", ""Snrpd1"", ""Hnrnpa1"", ""Lsm7"", ""Rbmxl1"", ""U2af2"", ""Ddx39b"", ""Hnrnpu"", ""Srsf10"", ""C1qbp"", ""Snrpb"", ""Clns1a"", ""Magoh"", ""Snrpb2"", ""Rnps1"", ""Hspa8"", ""Snrpe"", ""Lsm8"", ""Srsf6"", ""Srsf1"", ""Lsm2"", ""Dhx9"", ""Lsm5"", ""Sf3b4"", ""Sf3a3"", ""Srrm1"", ""Rbm24"", ""Npm1"", ""Phf5a"", ""Lsm6"", ""Slirp"", ""Psip1"", ""Smu1"", ""Snrpc"", ""Srsf9"", ""Prpf19"", ""Zcrb1"", ""Strap"", ""Eftud2"", ""Prpf40a"", 
""Rbm17"", ""Sf3a2"", ""Sf3b5"", ""Sfpq"", ""Sap18"", ""Snrpa"", ""Ptbp1"", ""Snrpa1"", ""Hnrnpc"", ""Mettl16"", ""Gemin6"", ""Bcas2"", ""Rbmx2"", ""Snrnp35"", ""Tssc4"", ""Txnl4a"")"
"4","GOBP_CHROMOSOME_ORGANIZATION","1.80686557544195e-22","4.1991555973271e-19","1.22950405660873","-0.604530076623847","-2.46715530624422","267","c(""Hmgb1"", ""H3f3b"", ""Mcm7"", ""Top2a"", ""Nusap1"", ""Pcna"", ""Hsp90aa1"", ""Nop10"", ""Xrcc6"", ""Hnrnpa2b1"", ""H3f3a"", ""Ran"", ""Ezh2"", ""Smc2"", ""Nasp"", ""Hnrnpu"", ""Cct8"", ""Hnrnpd"", ""Anapc5"", ""Smc4"", ""Nudc"", ""Mad1l1"", ""Gnl3"", ""Cct3"", ""Trim28"", ""Spc25"", ""Bub3"", ""Cdk1"", ""Ptges3"", ""Birc5"", ""Ncapd2"", ""Rad21"", ""Tacc3"", ""Smc3"", ""Stag2"", ""Tcp1"", ""Ccne2"", ""Ncaph"", ""Mcm6"", ""Nppc"", ""Ddx1"", ""Ssbp1"", ""Ube2c"", ""Smarca5"", ""Spc24"", ""Suv39h1"", ""Kif23"", ""Prc1"", ""Smarcc1"", ""Fbxo5"", ""Dhx9"", ""Ruvbl1"", ""Ruvbl2"", ""Ccnb1"", ""Uchl5"", ""Dkc1"", 
""Mzt1"", ""Gar1"", ""Aurkb"", ""Hat1"", ""Mcm5"", ""Rmi2"", ""Ncapg"", ""Kif11"", ""Psmc3ip"", ""Cdk2"", ""Mad2l1"", ""Racgap1"", ""Ncapd3"", ""Cct7"", ""Mcm2"", ""Ndc80"", ""Plk1"", ""Esco2"", ""Kif22"", ""Xrcc1"", ""Cdc20"", ""Tubg1"", ""Cdca8"", ""Bcl7a"", ""Mcm4"", ""Apex1"", ""Cenpw"", ""Bub1b"", ""Spdl1"", ""Nup107"", ""Incenp"", ""Psmg2"", ""Nup62"", ""Naa10"", ""Pds5b"", ""Mcm3"", ""Fen1"", ""Actl6a"", ""Smarca4"", ""Trip13"", ""Tpx2"", ""Rad51"", ""Kpnb1"", ""Sfpq"", ""Kif18a"", ""Cdc16"", ""Hjurp"", ""Cdt1"", ""Tinf2"", ""Nuf2"", ""Gins1"", ""Ndc1"", ""Aaas"", ""Nsmce2"", ""Hnrnpc"", ""Ttk"", ""Rpa1"", 
""Blm"", ""Cenpk"", ""Bub1"", ""Rpa2"", ""Parp1"", ""Cenph"", ""Kif2c"", ""Ctc1"", ""Anapc15"", ""Naa50"", ""Nek2"", ""Gins2"", ""Cenpc1"", ""Mybl2"", ""Cenpo"", ""Ccsap"", ""Cdc45"", ""Kif14"", ""Seh1l"", ""Ddx11"", ""Kif18b"", ""Cenpe"", ""Mapk1"", ""Cct5"", ""Kif2a"", ""Ncapg2"", ""Cenpp"", ""Cenpa"", ""Phb2"", ""Itpa"", ""Espl1"", ""Drg1"", ""Baz1b"", ""Cdc6"", ""Cct2"", ""Knstrn"", ""Mis18a"", ""Recql"", ""Pds5a"", ""Chek2"", ""Cdca5"", ""Spag5"", ""Syce2"", ""Oip5"", ""Lig4"", ""Cenpn"", ""Zwilch"", ""Smc5"", ""Nup133"", ""Pinx1"", ""Smc1a"", ""Smarcb1"")"
"5","GOBP_MRNA_METABOLIC_PROCESS","2.07638114816735e-19","6.89358541191562e-17","1.14219120216838","-0.613370573582969","-2.45042482809722","214","c(""Srsf3"", ""Snrpf"", ""Hnrnpm"", ""Ybx1"", ""Ncl"", ""Hnrnpa3"", ""Alyref"", ""Hnrnpab"", ""Rbm8a"", ""Snrpg"", ""Hnrnpa2b1"", ""Srsf2"", ""Snrpd3"", ""U2af1"", ""Larp7"", ""Lsm3"", ""Eif4a3"", ""Srsf7"", ""Snrpd2"", ""Snrpd1"", ""Hnrnpa1"", ""Lsm7"", ""Hnrnpdl"", ""Rbmxl1"", ""U2af2"", ""Ddx39b"", ""Pcbp1"", ""Hnrnpu"", ""Hnrnpd"", ""Srsf10"", ""Slbp"", ""C1qbp"", ""Snrpb"", ""Clns1a"", ""Magoh"", ""Raly"", ""Snrpb2"", ""Wbp11"", ""Rnps1"", ""Hspa8"", ""Snrpe"", ""Lsm8"", ""Ssb"", ""Ddx1"", ""Srsf6"", ""Syncrip"", ""Srsf1"", ""Lsm2"", ""Dhx9"", ""Lsm5"", ""Ccnb1"", ""Dkc1"", ""Exosc2"", ""Thoc7"", 
""Sf3b4"", ""Pabpc1"", ""Sf3a3"", ""Srrm1"", ""Gspt1"", ""Mrto4"", ""Hnrnpr"", ""Rbm24"", ""Npm1"", ""Phf5a"", ""Exosc3"", ""Leo1"", ""Lsm6"", ""Nudt21"", ""Apex1"", ""Slirp"", ""Psip1"", ""Smu1"", ""Snrpc"", ""Srsf9"", ""Prpf19"", ""Zcchc8"", ""Zcrb1"", ""Strap"", ""Eftud2"", ""Prpf40a"", ""Cstf2"", ""Rbm17"", ""Sf3a2"", ""Sf3b5"", ""Atf1"", ""Sfpq"", ""Sap18"", ""Nsun2"", ""Thoc6"", ""Taf3"", ""Snrpa"", ""Ptbp1"", ""Snrnp40"", ""Snrpa1"", ""Tbrg4"", ""Thoc3"", ""Khsrp"", ""Hnrnpc"", ""Caprin1"", ""Ppp1r8"", ""Mettl16"", ""Gemin6"", ""Bcas2"", ""Rbmx2"", ""Snrnp35"", ""Rbm28"", ""Tcerg1"", ""Taf15"", 
""Polr2d"", ""Tssc4"", ""Txnl4a"")"
"6","GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS","4.47436512874628e-11","2.73642751558062e-09","0.851339057116899","-0.807255661225092","-2.44775066461964","38","c(""Atp5k"", ""Atp5b"", ""Atp5j2"", ""Ndufa5"", ""Atp5e"", ""Atp5g3"", ""Ndufc1"", ""Atp5g1"", ""Ndufs6"", ""Atp5j"", ""Ndufb4"", ""Atp5h"", ""Ndufa12"", ""Sdhb"", ""Ndufab1"", ""Ndufb7"", ""Ndufb2"", ""Atp5o"", ""Atp5l"", ""Atp5a1"", ""Ndufb6"", ""Atp5c1"")"
"7","GOBP_SISTER_CHROMATID_SEGREGATION","1.74171512871809e-14","2.13039261007413e-12","0.97599468306432","-0.667799708573302","-2.42254056336786","114","c(""Top2a"", ""Nusap1"", ""Ran"", ""Smc2"", ""Hnrnpu"", ""Anapc5"", ""Smc4"", ""Nudc"", ""Mad1l1"", ""Spc25"", ""Bub3"", ""Cdk1"", ""Birc5"", ""Ncapd2"", ""Rad21"", ""Tacc3"", ""Smc3"", ""Stag2"", ""Ncaph"", ""Ube2c"", ""Smarca5"", ""Spc24"", ""Kif23"", ""Prc1"", ""Smarcc1"", ""Fbxo5"", ""Ccnb1"", ""Mzt1"", ""Aurkb"", ""Rmi2"", ""Ncapg"", ""Kif11"", ""Mad2l1"", ""Racgap1"", ""Ncapd3"", ""Ndc80"", ""Plk1"", ""Kif22"", ""Cdc20"", ""Tubg1"", ""Cdca8"", ""Bcl7a"", ""Bub1b"", ""Spdl1"", ""Incenp"", ""Psmg2"", ""Nup62"", ""Actl6a"", ""Smarca4"", ""Trip13"", ""Tpx2"", ""Kpnb1"", ""Kif18a"", ""Cdc16"", ""Cdt1"", 
""Nuf2"", ""Aaas"", ""Nsmce2"", ""Ttk"", ""Cenpk"", ""Bub1"", ""Kif2c"", ""Anapc15"", ""Nek2"", ""Cenpc1"", ""Mybl2"", ""Ccsap"", ""Kif14"", ""Seh1l"", ""Kif18b"", ""Cenpe"", ""Kif2a"", ""Ncapg2"", ""Espl1"", ""Drg1"", ""Baz1b"", ""Cdc6"", ""Knstrn"", ""Chek2"", ""Cdca5"", ""Spag5"", ""Zwilch"", ""Pinx1"", ""Smc1a"", ""Smarcb1"")"
"8","GOBP_OXIDATIVE_PHOSPHORYLATION","3.12808570955264e-11","1.96477599702712e-09","0.851339057116899","-0.703056445672199","-2.4086804845157","72","c(""Atp5k"", ""Atp5b"", ""Cox7c"", ""Uqcr11"", ""Atp5j2"", ""Cycs"", ""Ndufa5"", ""Atp5e"", ""Uqcr10"", ""Cox7a2"", ""Uqcrq"", ""Ndufc1"", ""Cox7b"", ""Ndufs6"", ""Dnajc15"", ""Atp5j"", ""Ndufb4"", ""Cox6a1"", ""Atp5h"", ""Cox5b"", ""Ndufa12"", ""Sdhb"", ""Cdk1"", ""Ndufab1"", ""Ndufb7"", ""Ndufb2"", ""Uqcrb"", ""Atp5o"", ""Ccnb1"", ""Cyc1"", ""Atp5a1"", ""Ndufb6"", ""Atp5c1"")"
"9","GOBP_NUCLEAR_CHROMOSOME_SEGREGATION","5.22219339338885e-15","7.58523590389731e-13","0.996986217533181","-0.631112920710331","-2.3894430809847","149","c(""Top2a"", ""Nusap1"", ""Ran"", ""Rcc2"", ""Smc2"", ""Hnrnpu"", ""Anapc5"", ""Smc4"", ""Nudc"", ""Mad1l1"", ""Spc25"", ""Bub3"", ""Cdk1"", ""Birc5"", ""Ncapd2"", ""Rad21"", ""Tacc3"", ""Smc3"", ""Stag2"", ""Ccne2"", ""Ncaph"", ""Ube2c"", ""Smarca5"", ""Spc24"", ""Kif23"", ""Prc1"", ""Smarcc1"", ""Fbxo5"", ""Ccnb1"", ""Mzt1"", ""Aurkb"", ""Aurka"", ""Rmi2"", ""Ncapg"", ""Kif11"", ""Psmc3ip"", ""Mad2l1"", ""Racgap1"", ""Ncapd3"", ""Ndc80"", ""Plk1"", ""Kif22"", ""Cdc20"", ""Ccnb2"", ""Tubg1"", ""Cdca8"", ""Bcl7a"", ""Bub1b"", ""Spdl1"", ""Incenp"", ""Psmg2"", ""Cenpf"", ""Nup62"", ""Actl6a"", ""Smarca4"", 
""Trip13"", ""Tpx2"", ""Kpnb1"", ""Kif18a"", ""Cdc16"", ""Cdt1"", ""Nuf2"", ""Ndc1"", ""Aaas"", ""Ect2"", ""Nsmce2"", ""Ttk"", ""Kif4"", ""Cenpk"", ""Bub1"", ""Kif2c"", ""Anapc15"", ""Nek2"", ""Cenpc1"", ""Pmf1"", ""Mybl2"", ""Ccsap"", ""Kif14"", ""Seh1l"", ""Kif18b"", ""Cenpe"", ""Kif2a"", ""Ncapg2"", ""Aspm"", ""Espl1"", ""Drg1"", ""Baz1b"", ""Cdc6"", ""Knstrn"", ""Chek2"", ""Cdca5"", ""Spag5"", ""Syce2"", ""Dcaf13"", ""Zwilch"", ""Pinx1"", ""Smc1a"", ""Smarcb1"")"
"10","GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION","8.03373713758595e-13","6.91496485472213e-11","0.921426003494898","-0.668158342919232","-2.38733582690363","100","c(""Nusap1"", ""Ran"", ""Smc2"", ""Hnrnpu"", ""Anapc5"", ""Smc4"", ""Nudc"", ""Mad1l1"", ""Spc25"", ""Bub3"", ""Cdk1"", ""Birc5"", ""Ncapd2"", ""Rad21"", ""Smc3"", ""Stag2"", ""Ncaph"", ""Ube2c"", ""Smarca5"", ""Spc24"", ""Kif23"", ""Prc1"", ""Fbxo5"", ""Ccnb1"", ""Mzt1"", ""Aurkb"", ""Ncapg"", ""Kif11"", ""Mad2l1"", ""Racgap1"", ""Ncapd3"", ""Ndc80"", ""Plk1"", ""Kif22"", ""Cdc20"", ""Tubg1"", ""Cdca8"", ""Bub1b"", ""Spdl1"", ""Incenp"", ""Psmg2"", ""Nup62"", ""Trip13"", ""Tpx2"", ""Kpnb1"", ""Kif18a"", ""Cdc16"", ""Cdt1"", ""Nuf2"", ""Aaas"", ""Nsmce2"", ""Ttk"", ""Cenpk"", ""Bub1"", ""Kif2c"", ""Anapc15"", 
""Nek2"", ""Cenpc1"", ""Mybl2"", ""Ccsap"", ""Kif14"", ""Seh1l"", ""Kif18b"", ""Cenpe"", ""Kif2a"", ""Ncapg2"", ""Espl1"", ""Drg1"", ""Baz1b"", ""Knstrn"", ""Chek2"", ""Cdca5"", ""Spag5"", ""Zwilch"", ""Pinx1"", ""Smc1a"", ""Cit"")"
