"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_INTERFERON_GAMMA_RESPONSE","0.000815091668152379","0.00916978126671427","0.477270815362862","-0.504230472736095","-1.63335306382107","121","c(""Psmb2"", ""Psme2"", ""Psmb9"", ""Ifi27"", ""Psma2"", ""Bst2"", ""Nfkbia"", ""Psma3"", ""Zbp1"", ""Epsti1"", ""Isg15"", ""Sod2"", ""Irf7"", ""Ifi35"", ""Pnp"", ""Itgb7"", ""Rtp4"", ""Ifnar2"", ""Sp110"", ""Isg20"", ""Lysmd2"", ""Pfkp"", ""Vamp5"", ""Arid5b"", ""Irf1"", ""Xaf1"", ""Gzma"", ""Pim1"", ""Trafd1"", ""Bpgm"", ""Gpr18"", ""Ifit3"", ""Icam1"", ""Socs3"", ""Nfkb1"", ""Mvp"", ""Ifitm3"", ""Isoc1"", ""Ube2l6"", ""Herc6"", ""Cmklr1"", ""Eif2ak2"", ""Usp18"", ""Oasl1"", ""Irf9"", ""Rsad2"", ""Upp1"", ""Ifitm2"", ""Ifih1"", ""Casp3"", ""Gch1"", ""Irf5"", ""Samhd1"", ""Cmpk2"", ""Cd86"", ""Cd69"", ""Dhx58"", 
""Ripk1"", ""Ifit2"", ""Cd274"", ""Oas3"")"
"2","HALLMARK_MITOTIC_SPINDLE","4.80956615979361e-05","0.000721434923969041","0.557332238758646","0.642182114135609","1.82564808968665","85","c(""Top2a"", ""Nusap1"", ""Actn4"", ""Rfc1"", ""Ywhae"", ""Prc1"", ""Net1"", ""Racgap1"", ""Pcnt"", ""Kif11"", ""Ttk"", ""Epb41l2"", ""Plk1"", ""Ccnb2"", ""Kif15"", ""Bcl2l11"", ""Bub1"", ""Smc4"", ""Tiam1"", ""Tpx2"", ""Kif4"", ""Cenpf"", ""Cenpe"", ""Ckap5"", ""Anln"", ""Espl1"", ""Nek2"", ""Ndc80"", ""Kntc1"", ""Pcm1"", ""Cep192"", ""Smc1a"", ""Kifap3"", ""Alms1"", ""Nck2"", ""Kif23"", ""Ect2"", ""Kif2c"", ""Cep250"", ""Kif20b"", ""Incenp"", ""Brca2"")"
"3","HALLMARK_G2M_CHECKPOINT","3.44235234666397e-07","7.74529277999392e-06","0.674962860011025","0.624610518387152","1.90112368780018","141","c(""Top2a"", ""Ncl"", ""Nusap1"", ""Cbx1"", ""Mki67"", ""Mcm6"", ""Rad21"", ""Mtf2"", ""Srsf1"", ""Uck2"", ""Nolc1"", ""Suv39h1"", ""Ezh2"", ""Prc1"", ""Plk4"", ""Lbr"", ""Racgap1"", ""Kif11"", ""Pbk"", ""Ttk"", ""Aurkb"", ""Slc7a1"", ""Smarcc1"", ""Cdc6"", ""Tacc3"", ""Ccna2"", ""Plk1"", ""Ccnb2"", ""Mcm3"", ""Hmmr"", ""Syncrip"", ""Pole"", ""Prim2"", ""Odf2"", ""Xpo1"", ""Chek1"", ""Exo1"", ""Bard1"", ""Dbf4"", ""Mad2l1"", ""Kif15"", ""Kpnb1"", ""Bub1"", ""Smc4"", ""Tpx2"", ""Pds5b"", ""Cdc7"", ""Hnrnpu"", ""Mcm5"", ""Cdc25a"", ""Kif4"", ""Stil"", ""Cenpf"", ""Cenpe"", ""Gins2"", ""Mybl2"", ""Dkc1"", ""Prmt5"", 
""Chaf1a"", ""Nasp"", ""Espl1"", ""Myc"", ""Mcm2"", ""Rad54l"", ""Nek2"", ""Ccnf"", ""Ndc80"", ""Hira"", ""Srsf10"", ""Slc7a5"", ""Smc1a"", ""Pola2"", ""Kif23"", ""Nup50"", ""Wrn"", ""Kif2c"", ""Kif20b"", ""Incenp"", ""Brca2"", ""Rbl1"")"
"4","HALLMARK_E2F_TARGETS","2.97340786086484e-08","1.33803353738918e-06","0.73376198835648","0.61766367884293","1.92537600802428","175","c(""Top2a"", ""Mcm7"", ""Dek"", ""Lig1"", ""Nap1l1"", ""Mki67"", ""Mcm6"", ""Hells"", ""Spc25"", ""Hmgb2"", ""Anp32e"", ""Rfc1"", ""Rad21"", ""Dnmt1"", ""Tcf19"", ""Cse1l"", ""Atad2"", ""Srsf1"", ""Ncapd2"", ""Pcna"", ""Cbx5"", ""Nolc1"", ""Nop56"", ""Suv39h1"", ""Ezh2"", ""Gins1"", ""Plk4"", ""Lbr"", ""Rrm2"", ""Racgap1"", ""Rad51ap1"", ""Aurkb"", ""Rfc3"", ""Tacc3"", ""Nup107"", ""Xrcc6"", ""Trip13"", ""Plk1"", ""Nup205"", ""Mcm4"", ""Rbbp7"", ""Ccnb2"", ""Depdc1a"", ""Ipo7"", ""Mcm3"", ""Hmmr"", ""Syncrip"", ""Pole"", ""Prim2"", ""Xpo1"", ""Bub1b"", ""Chek1"", ""Tfrc"", ""Bard1"", ""Slbp"", ""Paics"", ""Mad2l1"", 
""E2f8"", ""Tubb5"", ""Cit"", ""Smc4"", ""Pds5b"", ""Mcm5"", ""Cdc25a"", ""Ubr7"", ""Kif4"", ""Nbn"", ""Cenpe"", ""Mybl2"", ""Nasp"", ""Psip1"", ""Mms22l"", ""Espl1"", ""Myc"", ""Mcm2"", ""Diaph3"", ""Pold3"", ""Brca1"", ""Ppp1r8"", ""Ube2t"", ""Orc2"", ""Ccne1"", ""Tk1"", ""Eed"", ""Smc1a"", ""Pola2"", ""Shmt1"")"
