"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC","1.70112697967308e-37","1.93554227747203e-34","1.5959566534683","-0.953674573910046","-3.1007026878087","67","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl36al"", ""Rpl22l1"", ""Rps15"", ""Rpl38"", ""Rpl23a"", 
""Rps17"", ""Rpl31"", ""Gm2000"")"
"2","GOBP_CYTOPLASMIC_TRANSLATION","2.65284686328393e-33","9.43252862826394e-31","1.50238688881415","-0.916307287364304","-3.04981286178068","89","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps27a"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl10a"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl5"", ""Rpl41"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rps6"", ""Rpl7a"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Rps25"", ""Rpl14"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl22l1"", ""Rps15"", ""Rpl38"", ""Rpl23a"", 
""Rps17"", ""Rpl31"", ""Eif4a1"", ""Pkm"", ""Eif3i"")"
"3","GOCC_RIBOSOME","3.24435174382625e-37","2.30713963382844e-34","1.58945578468201","-0.858460442002376","-3.01246508535163","152","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Eef1a1"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps27a"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl10a"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl41"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl7a"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Npm1"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Btf3"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", 
""Rpl39"", ""Rpl36al"", ""Rpl22l1"", ""Rps15"", ""Rpl38"", ""Rpl23a"", ""Rps17"", ""Rpl31"", ""Gm2000"", ""Mrpl14"")"
"4","GOCC_CYTOSOLIC_RIBOSOME","1.04172468200502e-38","1.48159292898164e-35","1.62169955075295","-0.941818495018755","-3.0120581726092","80","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Eef1a1"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps27a"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl10a"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl41"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl7a"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl36al"", 
""Rps15"", ""Rpl38"", ""Rpl23a"", ""Rps17"", ""Rpl31"", ""Gm2000"")"
"5","REACTOME_TRANSLATION","7.62667173978871e-37","4.82090394751755e-34","1.57637362160047","-0.857059759078037","-3.00754988111068","152","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Eef1a1"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl28"", ""Rpl29"", ""Eef1b2"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Rpl6"", ""Rpl3"", ""Eef1g"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl36al"", ""Rpl22l1"", 
""Rps15"", ""Rpl38"", ""Rpl23a"", ""Rps17"", ""Rpl31"", ""Eif4a1"", ""Gm2000"", ""Mrpl14"", ""Eif3i"", ""Eef1d"", ""Pabpc1"", ""Gadd45gip1"", ""Mrpl34"", ""Mrpl41"", ""Mrps7"", ""Eif3g"", ""Mrps5"", ""Mrpl4"", ""Mrps18b"")"
"6","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","7.31769962582895e-36","3.78458119739463e-33","1.55654423323138","-0.93096444850072","-3.00606529842791","83","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl36al"", ""Rpl22l1"", ""Rps15"", ""Rpl38"", ""Rpl23a"", 
""Rps17"", ""Rpl31"", ""Eif4a1"", ""Gm2000"", ""Eif3i"", ""Pabpc1"")"
"7","REACTOME_NONSENSE_MEDIATED_DECAY_NMD","4.56021842431926e-35","1.99562173968863e-32","1.54318309134871","-0.942142909830921","-3.00248629660231","72","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl36al"", ""Rpl22l1"", ""Rps15"", ""Rpl38"", ""Rpl23a"", 
""Rps17"", ""Rpl31"", ""Gm2000"")"
"8","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS","2.51426330944456e-67","1.43036439674301e-63","2.14409993249473","-0.992898007496548","-2.97232525021808","56","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps27a"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl10a"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl41"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl7a"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rpl37"", ""Rps25"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rps15"", ""Rpl38"", ""Rpl23a"", ""Rps17"", ""Rpl31"")"
"9","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME","6.00753980242568e-35","2.44120670971427e-32","1.53645895003215","-0.889540467264834","-2.94656277002407","114","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl26"", ""Rpl18a"", ""Rpl27a"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rpl9"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps27a"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl10a"", ""Rpl19"", ""Rps16"", ""Rpl8"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl41"", ""Rpl22"", ""Rps2"", ""Rps26"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl7a"", ""Rpl28"", ""Rpl29"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl36al"", 
""Rpl22l1"", ""Rps15"", ""Rpl38"", ""Rpl23a"", ""Rps17"", ""Rpl31"", ""Gm2000"", ""Mrpl14"")"
"10","TABULA_MURIS_SENIS_HEART_AND_AORTA_FIBROBLAST_OF_CARDIAC_TISSUE_AGEING","3.2402216383845e-34","1.22890806005129e-31","1.52292160289117","-0.840196645328799","-2.93224749386647","157","c(""Rplp1"", ""Rps10"", ""Rpl32"", ""Rpl23"", ""Rpl18a"", ""Rpl27a"", ""Eef1a1"", ""Rpl11"", ""Rpl13"", ""Rplp0"", ""Rps3"", ""Rps23"", ""Rps18"", ""Rps3a1"", ""Rpl17"", ""Rps27a"", ""Rps12"", ""Rps20"", ""Rpl36"", ""Rps7"", ""Rpl18"", ""Rps14"", ""Rpl10a"", ""Rpl19"", ""Rps16"", ""Rps4x"", ""Rps19"", ""Rpl35"", ""Rpl5"", ""Rpl41"", ""Rpl22"", ""Rps2"", ""Naca"", ""Rps5"", ""Rpsa"", ""Rpl21"", ""Rpl15"", ""Rpl10"", ""Rps6"", ""Rpl7a"", ""Rpl29"", ""Eef1b2"", ""Rpl4"", ""Rps8"", ""Rplp2"", ""Npm1"", ""Rpl37"", ""Rps25"", ""Rpl14"", ""Btf3"", ""Rpl6"", ""Rpl3"", ""Rpl36a"", ""Rps28"", ""Rpl39"", ""Rpl22l1"", 
""Rps15"", ""Rpl38"", ""Rpl23a"", ""Rps17"", ""Rpl31"")"
