,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.5141309759083602,0.32593875452109355,0.48705848809699254
0.2,0.5008150453339546,0.3225745900696282,0.45454672815153113
0.3,0.575095163809332,0.47439661026606655,0.5427503150390524
0.4,0.560930515599212,0.38393374188195656,0.4548429963277072
0.5,0.5704455937840721,0.3876395948809565,0.4542570220540593
0.6,0.5710115386637589,0.3995716423883585,0.46153420914769694
0.7,0.5688602403526437,0.4015733556236863,0.4621932583039871
0.7999999999999999,0.5573427622274603,0.3754415496510496,0.4385915803738017
0.8999999999999999,0.5588861449354622,0.38407080520145126,0.4482352539742266
0.9999999999999999,0.5605953923695222,0.37832098993037794,0.4423099918786276
1.0999999999999999,0.5597304274726078,0.3765497338962448,0.44069099977269627
1.2,0.5691662259125571,0.38814201615749194,0.4529456237396915
1.3,0.5564087400577926,0.36074966630176536,0.4306934881105305
1.4,0.5662179860992862,0.3768087953232036,0.4453821889953597
1.5,0.5649137598311177,0.3649137693594646,0.4371848853959189
1.5999999999999999,0.5655323126492217,0.3659133917935096,0.4410711223307059
1.7,0.5657673726593776,0.36767275448622355,0.442288385035233
1.8,0.5585417108960398,0.326171951504098,0.4072481045986825
1.9,0.5548546143536494,0.32131676286258276,0.40440965674527224
2.0,0.5566667297792023,0.3159709329630194,0.4012619561184289
