,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.47969202200265926,0.31599363355177396,0.45217889501561087
0.2,0.5726991033160354,0.482587566338804,0.5496999106843633
0.3,0.5733376565354732,0.48294985302197074,0.5501062074213235
0.4,0.5667708891055496,0.39860832454989686,0.4621304129205088
0.5,0.5746754281134026,0.40870870005815274,0.4697897326682346
0.6,0.5748152939401678,0.4055437644107494,0.46670044981009545
0.7,0.5584565053555376,0.3834151155316242,0.4459824929800289
0.7999999999999999,0.5588038594898935,0.39027789175341854,0.45222042514042593
0.8999999999999999,0.5573337679994316,0.3803964736236451,0.4434659021217308
0.9999999999999999,0.5588961549321102,0.3843203965107155,0.44704969564987246
1.0999999999999999,0.5599501445503948,0.3870152005036423,0.4494783399454568
1.2,0.5588984794182115,0.3866850543995016,0.449648278817735
1.3,0.5725954891689539,0.39922121847488085,0.46487239702702476
1.4,0.577959794958164,0.40304491049884106,0.4689572384869323
1.5,0.569888666883085,0.36097121310078023,0.43165331558576353
1.5999999999999999,0.5661764629981743,0.35818521666027525,0.43075472855104735
1.7,0.5762860532835082,0.39463261841913416,0.46490568008488453
1.8,0.5631436180305258,0.3379130976822861,0.41595928752226435
1.9,0.5608305365465074,0.3356039713469397,0.4137578206165239
2.0,0.558356997399247,0.3159792904712161,0.39905348440470717
