,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.5093600303355197,0.3254787885113083,0.4836350040104425
0.2,0.5007705987092831,0.31682405756075294,0.45049577133255464
0.3,0.5722235456543613,0.4668331397986758,0.5354800462360968
0.4,0.575791187819666,0.3860641502036484,0.45301234874324003
0.5,0.5785028558113682,0.4005499384206194,0.4624402853256776
0.6,0.5771630112644094,0.39998418376719386,0.4618141209988669
0.7,0.5591099368670733,0.3828713954660312,0.44531131001416313
0.7999999999999999,0.556882250425273,0.3768966979691258,0.4401626231171868
0.8999999999999999,0.5633059437330923,0.38833613631390346,0.4510903494568923
0.9999999999999999,0.5595452035380247,0.384754904721695,0.4493406348264708
1.0999999999999999,0.55973236042903,0.3853195625941141,0.450968307787751
1.2,0.5540102873321969,0.3378423811848907,0.4072686336222082
1.3,0.5623654958597111,0.3789479597177436,0.446153233653477
1.4,0.5588977954669356,0.3321336358155791,0.40678128128421515
1.5,0.5582090430755184,0.3307458447553656,0.4072946516317282
1.5999999999999999,0.5541609614111485,0.3261204617078985,0.4044098090621762
1.7,0.558684723892903,0.3298000467084265,0.40951547164659247
1.8,0.5548969864140111,0.3244098258222581,0.4040471391891444
1.9,0.5548356115982231,0.31105691795835083,0.3958572182956139
2.0,0.5526286737637641,0.3089836519603136,0.39485999922280635
