,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.5016289532588656,0.32449834392906907,0.481018942877399
0.2,0.49353194101427245,0.3161723325200162,0.4494505204284748
0.3,0.5643626527163769,0.458011243735273,0.5277000547948062
0.4,0.5772812280895754,0.4854648848214512,0.5453718789451603
0.5,0.5874451231721893,0.4927430352459833,0.5479829972790495
0.6,0.5753513128908674,0.401108205253974,0.4621094271827028
0.7,0.5750862989474761,0.40384536288297934,0.46452455566614154
0.7999999999999999,0.5698720706149994,0.40329298577649914,0.4644159929321756
0.8999999999999999,0.569909811715951,0.4004527761343679,0.46237860062336156
0.9999999999999999,0.5667686301148087,0.40665456777006626,0.46795235648251404
1.0999999999999999,0.5758909011271753,0.4078456531902292,0.4709225555905659
1.2,0.5716332028713744,0.39461209819216825,0.4613042246350339
1.3,0.5767613054762474,0.40157734143214413,0.46961420380599067
1.4,0.5664820449135994,0.3546794688238074,0.4284957767928334
1.5,0.5636919194465025,0.3472260600466582,0.4225527203182534
1.5999999999999999,0.5614244288949888,0.32970930736198595,0.40888770974522676
1.7,0.5621989855500683,0.3269998079711126,0.4082163631665062
1.8,0.5577161065791981,0.32009013289516763,0.4018479253096193
1.9,0.5558170180743682,0.297503120795997,0.38476843572185704
2.0,0.5547258285899903,0.2991433033049504,0.3858673685522325
