,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.50925148108528,0.3278860891291412,0.48410860101482817
0.2,0.5443169308441408,0.4406198894562217,0.5180853340647721
0.3,0.5831287197707803,0.473364929512139,0.5385251878645204
0.4,0.5898135001715771,0.48382757019060396,0.5456897144880426
0.5,0.5738641638129469,0.401397103926394,0.46406468390386585
0.6,0.5758594447670325,0.40178129306645194,0.4631745002103679
0.7,0.5706768541655793,0.39525097961531686,0.4566978169519696
0.7999999999999999,0.5721397472654748,0.3978801035945136,0.45908574682649606
0.8999999999999999,0.573074347644813,0.40011251211438636,0.46119187943665835
0.9999999999999999,0.5622391677131983,0.3923313781596796,0.4555530950804904
1.0999999999999999,0.5705163618410868,0.40051930809168923,0.4620853344467956
1.2,0.561802598438998,0.3903009083003711,0.4547532070086494
1.3,0.5587521506985327,0.388812343548071,0.45451241840501316
1.4,0.5654991087757228,0.39106826599876265,0.4590950506309235
1.5,0.5656742827542383,0.35506805553178183,0.43133503407704027
1.5999999999999999,0.5722484574560021,0.3921682549012871,0.4643039508225895
1.7,0.5552650620162727,0.32848656172212065,0.40859820238584843
1.8,0.5553993854500134,0.31867769264213913,0.39846791471505655
1.9,0.55518334048887,0.3208312723573653,0.40267152745489393
2.0,0.5586518719714721,0.32048353029311016,0.4037542651195583
