,normalized_mutual_info,adjusted_rand_index,fowlkes_mallows
0.1,0.515655514249314,0.32506930790270105,0.48467589006990025
0.2,0.5526274771521238,0.44398591830387996,0.519390301181076
0.3,0.5682298800392892,0.4599209146683993,0.5292242330310252
0.4,0.5757660197995969,0.395674804918485,0.4585753596209425
0.5,0.5771318485372143,0.39740287363731663,0.4595972447587997
0.6,0.5683395688325371,0.3939286043588429,0.4551935868491032
0.7,0.5615144110083743,0.3802331851525547,0.4428397287652554
0.7999999999999999,0.5587835201233302,0.3752878341168581,0.438462417299031
0.8999999999999999,0.5564649860323299,0.37672535244095445,0.44053765656354393
0.9999999999999999,0.555718274503219,0.37727218043237803,0.4420564375786069
1.0999999999999999,0.5593316723635515,0.3818157521833591,0.44722267149639033
1.2,0.5551845943966065,0.3664778895358118,0.434390590979048
1.3,0.5554054277966292,0.3688893441258133,0.43742755568946845
1.4,0.5531123318910224,0.36876586932797956,0.438277975075178
1.5,0.5593565113676539,0.36671267245267497,0.43953745456463356
1.5999999999999999,0.5565581253531573,0.33395769375871875,0.41343957576623297
1.7,0.5575660752767192,0.3336810138851014,0.4133060653825389
1.8,0.5575168515969517,0.33018908190967,0.41155171420244935
1.9,0.5599773335111817,0.33093613412266126,0.41331133580460494
2.0,0.5597050342054257,0.3300411878418124,0.41352845948683664
